Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3380-0164-7771-73347,2023-01-04,1672868106,Refund,maltalsc,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.77,0.00,-3.77,Buenos Aires,Buenos Aires,1878,AR,,,4992313473829035528,Yes,,,
GPA.3351-7388-8917-15077,2023-01-05,1672878805,Charged,g0s,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,DKK,18.40,4.60,23.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3362-2049-4035-61635..1,2023-01-05,1672893508,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3306-5689-7416-14427,2023-01-05,1672895990,Charged,r8q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,IDR,"88,000.00","9,680.00","97,680.00",,,17510,ID,p1y,,4992313473829035528,Yes,,,
GPA.3347-6931-5085-81102,2023-01-05,1672903077,Charged,HWELE,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,MYR,12.25,0.74,12.99,Johor Bahru,JOHOR,80150,MY,,,4992313473829035528,Yes,,,
GPA.3377-9894-3997-25691,2023-01-05,1672905342,Charged,sunny,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BGN,9.99,2.00,11.99,,,,BG,,,4992313473829035528,Yes,,,
GPA.3332-7517-6332-95497,2023-01-05,1672911559,Charged,ASUS_I001_1,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,IDR,"139,000.00","15,290.00","154,290.00",Tangerang,Banten,15121,ID,,,4992313473829035528,Yes,,,
GPA.3302-5606-6505-38887,2023-01-05,1672916476,Refund,HNNTH,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,MYR,16.03,-0.96,-16.99,merlimau,MELAKA,77300,MY,,,4992313473829035528,Yes,,,
GPA.3379-6857-2660-42155,2023-01-05,1672918900,Charged,a51,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.78,1.21,6.99,,,,ES,p1y,,4992313473829035528,Yes,,,
GPA.3303-3222-0462-96445,2023-01-05,1672922019,Charged,rhodec,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3397-8195-0017-59140..4,2023-01-05,1672923952,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.27,0.62,3.89,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3323-7745-8403-41778..1,2023-01-05,1672931515,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.31,4.80,CORINTH,MS,38834,US,p1m,,4992313473829035528,Yes,,,
GPA.3313-8187-1177-42812,2023-01-05,1672931639,Charged,merlinnfc, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3317-4456-0409-94174,2023-01-05,1672932130,Charged,OP4B80L1, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,412,TW,,,4992313473829035528,Yes,,,
GPA.3373-6159-0546-58040,2023-01-05,1672932558,Charged,OP4F39L1,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,BE,,,4992313473829035528,Yes,,,
GPA.3314-0547-6402-72169,2023-01-05,1672933309,Charged,monet,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,234,TW,,,4992313473829035528,Yes,,,
GPA.3362-5946-6221-55795,2023-01-05,1672934621,Charged,r0s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3304-7226-9304-24984..11,2023-01-05,1672935886,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3358-7691-6529-42877,2023-01-05,1672938341,Charged,r0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.97,8.46,Richmond Hill,ON,L4C 0C3,CA,,,4992313473829035528,Yes,,,
GPA.3364-9643-2931-62120,2023-01-05,1672943337,Charged,SL101AE,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.29,4.78,SHIPROCK,NM,87420,US,p1m,,4992313473829035528,Yes,,,
GPA.3344-9270-3335-61207,2023-01-05,1672954002,Charged,a12s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.52,0.47,5.99,,,,GP,,,4992313473829035528,Yes,,,
GPA.3369-2394-0309-64133,2023-01-05,1672960269,Charged,OP4F39L1, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Cotia,SP,06719-460,BR,,,4992313473829035528,Yes,,,
GPA.3364-2938-6576-22577,2023-01-06,1672965902,Charged,OP4C7BL1,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,NZD,5.64,0.85,6.49,,,,NZ,,,4992313473829035528,Yes,,,
GPA.3370-7271-2471-24950,2023-01-06,1672969482,Charged,munch,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,PHP,145.00,0.00,145.00,,,1110,PH,,,4992313473829035528,Yes,,,
GPA.3375-7489-8358-31882,2023-01-06,1672973268,Charged,Jetta_ATT,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,USD,4.49,0.45,4.94,PELL CITY,AL,35125,US,p1m,,4992313473829035528,Yes,,,
GPA.3306-0737-4592-91369..0,2023-01-06,1672975550,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.27,5.26,ALTOONA,WI,54720,US,,,4992313473829035528,Yes,,,
GPA.3358-6905-8095-90101,2023-01-06,1672975887,Charged,a01q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio Branco,AC,69918860,BR,,,4992313473829035528,Yes,,,
GPA.3351-0257-0791-79285..2,2023-01-06,1672976550,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.86,0.73,4.59,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3359-3307-6606-35620..0,2023-01-06,1672981910,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,KRW,"5,455.00",545.00,"6,000.00",,,21931,KR,p1m,,4992313473829035528,Yes,,,
GPA.3332-5430-2243-88236,2023-01-06,1673004012,Charged,HWDUA-M,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CZK,66.11,13.88,79.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3365-5344-8573-32277..0,2023-01-06,1673012750,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.12,0.87,4.99,,,,BE,p1m,,4992313473829035528,Yes,,,
GPA.3394-0524-3433-18217,2023-01-06,1673017312,Charged,a22x,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MYR,31.12,1.87,32.99,Kluang,JOHOR,86000,MY,,,4992313473829035528,Yes,,,
GPA.3338-7982-0212-61436,2023-01-06,1673027818,Charged,OPD4A1L1,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,7.91,1.58,9.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3346-8810-1640-49179,2023-01-06,1673027871,Charged,surya,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São João do Pacuí,MG,32920000,BR,,,4992313473829035528,Yes,,,
GPA.3384-6982-5290-58567,2023-01-06,1673028166,Charged,a31,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,MAD,23.33,4.66,27.99,Casablanca,,,MA,,,4992313473829035528,Yes,,,
GPA.3384-7361-5790-28076..2,2023-01-06,1673028646,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,AUD,5.90,0.59,6.49,,,2274,AU,p1m,,4992313473829035528,Yes,,,
GPA.3304-0605-2022-10278,2023-01-06,1673031703,Charged,a53x,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.00,9.49,SACRAMENTO,CA,95831,US,,,4992313473829035528,Yes,,,
GPA.3335-9506-0215-15654,2023-01-06,1673036111,Charged,rosemary,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3371-7601-6243-80465..0,2023-01-06,1673043077,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,BRL,21.99,0.00,21.99,Anápolis,GO,75064-270,BR,p1m,,4992313473829035528,Yes,,,
GPA.3381-7099-4854-59574,2023-01-06,1673048828,Charged,OP4F25L1,Super Sale Pro Version (Trim Video & Crop Video),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,IDR,"18,000.00","1,980.00","19,980.00",Tangerang,Banten,15500,ID,,,4992313473829035528,Yes,,,
GPA.3357-2726-1739-57240..0,2023-01-07,1673051280,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NZD,7.82,1.17,8.99,,,8061,NZ,,,4992313473829035528,Yes,,,
GPA.3395-7023-2877-20276..0,2023-01-07,1673051355,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.00,4.99,MARIETTA,GA,30008,US,,,4992313473829035528,Yes,,,
GPA.3371-3880-5833-07521,2023-01-07,1673052992,Charged,y2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,Porirua,,5026,NZ,,,4992313473829035528,Yes,,,
GPA.3328-7101-1475-46991,2023-01-07,1673058092,Charged,o1q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,ORLANDO,FL,32828,US,,,4992313473829035528,Yes,,,
GPA.3364-3493-0352-64267..2,2023-01-07,1673075121,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3382-0301-4993-64563,2023-01-07,1673079313,Charged,OP4B79L1,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,AED,16.18,0.81,16.99,,إمارة دبيّ,,AE,p1m,,4992313473829035528,Yes,,,
GPA.3332-6744-4045-78601,2023-01-07,1673089389,Charged,q4q,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.47,0.52,2.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3323-4218-3500-49586,2023-01-07,1673089907,Charged,a33x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.94,0.00,2.94,Luanda,,,AO,,,4992313473829035528,Yes,,,
GPA.3300-9149-8679-37029,2023-01-07,1673097190,Charged,r8q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3355-5047-5814-35270,2023-01-07,1673099557,Charged,Infinix-X662B,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,PKR,480.00,0.00,480.00,Karachi,,,PK,,,4992313473829035528,Yes,,,
GPA.3303-1410-3798-15411,2023-01-07,1673101377,Charged,b0s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,DKK,44.00,11.00,55.00,,,,DK,p1y,,4992313473829035528,Yes,,,
GPA.3395-2240-2095-71066,2023-01-07,1673103496,Charged,1919,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Dist:Bankura,West Bengal,722102,IN,,,4992313473829035528,Yes,,,
GPA.3387-1671-1426-96931,2023-01-07,1673111560,Charged,Power_Armor14_Pro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3320-6940-0054-67797,2023-01-07,1673112436,Charged,deen_sprout, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,São Paulo,SP,02651-120,BR,,,4992313473829035528,Yes,,,
GPA.3368-1711-4220-90541,2023-01-07,1673119759,Charged,Armor_3W,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3376-9237-1514-72998,2023-01-07,1673121804,Charged,r8q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,PLN,19.50,4.49,23.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3385-9219-7908-18878,2023-01-07,1673122058,Refund,crownlte,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,AED,11.42,-0.57,-11.99,,,,AE,,,4992313473829035528,Yes,,,
GPA.3329-1833-7026-94591..0,2023-01-07,1673130182,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NOK,47.20,11.80,59.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3383-5631-1302-15076,2023-01-07,1673131541,Charged,veux,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,CHF,12.00,0.00,12.00,Seon,,5703,CH,,,4992313473829035528,Yes,,,
GPA.3354-7479-6526-49564..0,2023-01-08,1673145395,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,IDR,"74,000.00","8,140.00","82,140.00",Bogor,KALIMANTAN UTARA,16650,ID,,,4992313473829035528,Yes,,,
GPA.3395-5436-2532-60209,2023-01-08,1673159809,Charged,q4q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3399-4040-3642-52234,2023-01-08,1673167904,Charged,cheetah,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,AUD,8.63,0.86,9.49,Sydney,NSW,2000,AU,p1y,,4992313473829035528,Yes,,,
GPA.3392-4655-1232-75005,2023-01-08,1673172725,Charged,a13,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.94,0.00,2.94,Culfa Şəhəri,,7200,AZ,,,4992313473829035528,Yes,,,
GPA.3335-9650-9331-64669,2023-01-08,1673174009,Charged,c2s,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EGP,46.99,0.00,46.99,Giza,,,EG,,,4992313473829035528,Yes,,,
GPA.3369-5179-5363-24967,2023-01-08,1673184389,Charged,r8q,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,ES,,,4992313473829035528,Yes,,,
GPA.3388-4796-1006-40713,2023-01-08,1673189243,Charged,r0q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.29,4.28,Sherman,TX,75092,US,p1m,,4992313473829035528,Yes,,,
GPA.3304-2856-2718-14761,2023-01-08,1673192352,Charged,Note_6,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,CAD,5.49,0.82,6.31,Saint-Jérôme,QC,J5L 2K5,CA,p1m,,4992313473829035528,Yes,,,
GPA.3324-9005-2509-37183..0,2023-01-08,1673195203,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,IDR,"74,000.00","8,140.00","82,140.00",,,,ID,,,4992313473829035528,Yes,,,
GPA.3380-7585-9101-99991,2023-01-08,1673195270,Charged,angelica, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,86038,MX,,,4992313473829035528,Yes,,,
GPA.3378-4748-6132-72921,2023-01-08,1673195472,Charged,HWLYA,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,Bangkok,,,TH,,,4992313473829035528,Yes,,,
GPA.3347-3974-8297-70073,2023-01-08,1673197645,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,,NZ,,,4992313473829035528,Yes,,,
GPA.3392-9916-7352-39382,2023-01-08,1673203777,Charged,c1s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",Punta Arenas,MAGALLANES,,CL,,,4992313473829035528,Yes,,,
GPA.3308-9782-6307-47672,2023-01-08,1673204270,Charged,a31,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.66,3.32,,,,HR,,,4992313473829035528,Yes,,,
GPA.3320-5525-1221-68081,2023-01-08,1673204896,Charged,q2q,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,MYR,12.25,0.74,12.99,,,46000,MY,,,4992313473829035528,Yes,,,
GPA.3344-3722-8323-42945,2023-01-08,1673205061,Charged,a31,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.79,0.00,3.79,Tucuman,Tucumán,4101,AR,,,4992313473829035528,Yes,,,
GPA.3364-4380-8075-62044,2023-01-08,1673207820,Charged,z3s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3370-5368-9279-07465,2023-01-08,1673211895,Charged,gta4lwifi,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,1.24,0.45,1.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3320-0376-4998-30918,2023-01-08,1673216987,Charged,SC-51B,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,800.00,0.00,800.00,,,9894302,JP,p1y,,4992313473829035528,Yes,,,
GPA.3338-6811-1056-36756,2023-01-08,1673222230,Charged,d2s,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.86,0.73,4.59,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3320-6940-0054-67797,2023-01-09,1673242306,Refund,deen_sprout, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,-33.99,São Paulo,SP,02651-120,BR,,,4992313473829035528,Yes,,,
GPA.3380-6263-2639-54439,2023-01-09,1673254114,Charged,FP4,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3330-9690-8577-70384,2023-01-09,1673260836,Charged,p3s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Winkel,,8185,CH,,,4992313473829035528,Yes,,,
GPA.3368-4153-5106-63400,2023-01-09,1673262894,Charged,XQ-BT52, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3303-0830-1506-67129,2023-01-09,1673267980,Charged,SC-51C,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,JPY,560.00,0.00,560.00,明石市,兵庫県,6740065,JP,p1m,,4992313473829035528,Yes,,,
GPA.3305-4448-2411-31142,2023-01-09,1673269088,Charged,ASUS_X00QD,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3305-3044-3951-16531,2023-01-09,1673275964,Charged,x1s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,29.99,0.00,29.99,Curitiba,PR,80540010,BR,p1y,,4992313473829035528,Yes,,,
GPA.3398-1059-4001-49775,2023-01-09,1673277912,Charged,dreamlte,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.67,4.19,,,,DE,,,4992313473829035528,Yes,,,
GPA.3379-1824-8871-26997,2023-01-09,1673280968,Charged,y2q,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,CAD,16.99,2.04,19.03,North Vancouver,BC,V7L 1C5,CA,,,4992313473829035528,Yes,,,
GPA.3373-1372-9832-84242,2023-01-09,1673282710,Charged,kyoto,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes,,,
GPA.3363-3963-4295-57105,2023-01-09,1673283293,Charged,a32, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3367-0625-2105-71744,2023-01-09,1673296889,Charged,river,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,MONTROSS,VA,22520,US,,,4992313473829035528,Yes,,,
GPA.3386-0444-1374-80222,2023-01-10,1673315702,Charged,OP4F2F,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TRY,22.03,3.96,25.99,,,16000,TR,,,4992313473829035528,Yes,,,
GPA.3310-7494-4029-44733,2023-01-10,1673326317,Charged,SCP_sprout,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,Tarragindi,QLD,4121,AU,,,4992313473829035528,Yes,,,
GPA.3368-1640-2150-40082,2023-01-10,1673328405,Charged,sweet,No more Ads 4ever (File Viewer - Office Suite),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,VND,"169,000.00",0.00,"169,000.00",,,,VN,,,4992313473829035528,Yes,,,
GPA.3324-8143-6132-72758,2023-01-10,1673329746,Charged,2023, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
