Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3373-5893-7981-94161,2021-03-27,1616882351,Charged,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,53.71,11.28,64.99,,,,CZ
GPA.3321-9876-7571-80382,2021-03-28,1616895011,Charged,a5y17lte,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,Port Louis,,,MU
GPA.3356-7448-8514-21908,2021-03-28,1616900726,Charged,star2lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,bangkok,กรุงเทพมหานคร,10240,TH
GPA.3379-0381-1840-13187,2021-03-28,1616903283,Charged,gta3xl,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,KRW,"3,364.00",336.00,"3,700.00",,,54044,KR
GPA.3394-1408-9891-25418,2021-03-28,1616905273,Charged,a20e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3382-8337-1306-46331,2021-03-28,1616922431,Charged,crosshatch,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3308-3996-9426-24256,2021-03-28,1616924378,Charged,a40,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3397-7400-1631-70710,2021-03-28,1616938043,Charged,a51,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3300-9778-7223-48690,2021-03-28,1616954819,Charged,beryllium,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"1,849.00",351.00,"2,200.00",,,8220496,CL
GPA.3397-2737-5344-81770,2021-03-28,1616959981,Charged,U3A_PLUS_4G,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3330-7677-5433-80167,2021-03-29,1617009628,Charged,a21s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,ไทย,กรุงเทพมหานคร,10120,TH
GPA.3350-1301-5394-56568,2021-03-29,1617010914,Charged,herolte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,1.83,0.36,2.19,,,,GB
GPA.3315-0372-0453-54937,2021-03-29,1617011588,Charged,apollo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,186.44,33.56,220.00,Shadnagar,Telangana,509216,IN
GPA.3373-7731-3150-13337,2021-03-29,1617012988,Charged,NAX,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,JPY,320.00,0.00,320.00,,,7300843,JP
GPA.3324-1404-3961-71472,2021-03-29,1617020828,Charged,tucana,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,7750000,CL
GPA.3304-3467-3935-97136,2021-03-29,1617030384,Refund,HWJKM-H,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PEN,10.99,0.00,-10.99,Moquegua,MOQUEGUA,18001,PE
GPA.3320-2305-5870-35525,2021-03-29,1617041192,Charged,a10,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3341-8698-9430-52103,2021-03-29,1617045255,Charged,tucana,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.14,0.45,2.59,,,,ES
GPA.3303-6004-0554-67733,2021-03-30,1617068369,Charged,HWJSN-H,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,10.37,0.62,10.99,,,89058,MY
GPA.3377-9520-6106-66098,2021-03-30,1617070266,Charged,j7y17lte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3358-5952-9533-52359,2021-03-30,1617071503,Charged,c2q,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,USD,2.99,0.00,2.99,BAKERSFIELD,CA,93309,US
GPA.3372-9370-2004-81432,2021-03-30,1617074861,Charged,lavender,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Água Branca,PB,58200000,BR
GPA.3358-5952-9533-52359,2021-03-30,1617075015,Refund,c2q,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,USD,2.99,0.00,-2.99,BAKERSFIELD,CA,93309,US
GPA.3304-1634-2376-26696,2021-03-30,1617085901,Charged,aljeter_n,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.01,0.38,2.39,,,,DE
GPA.3372-9391-9431-99775,2021-03-30,1617092538,Charged,j3y17lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"36,000.00","3,600.00","39,600.00",,,,ID
GPA.3339-7000-2477-11333,2021-03-30,1617094822,Charged,d2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN
GPA.3329-8450-8963-30298,2021-03-30,1617095733,Charged,SC-03L,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,JPY,320.00,0.00,320.00,,,2100852,JP
GPA.3318-6314-7190-45843,2021-03-30,1617100633,Charged,wisdomwifi,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,19.90,0.00,19.90,鰂魚涌,香港島,,HK
GPA.3373-0898-5508-03518,2021-03-30,1617106599,Charged,HWMRD-M1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3374-3342-4064-12491,2021-03-30,1617111718,Charged,odessa,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"9,500.00",0.00,"9,500.00",Puerto Tejada,CAUCA,000000,CO
GPA.3319-3114-5263-57920,2021-03-30,1617112488,Charged,HWANE,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,9.56,1.43,10.99,,,,SA
GPA.3331-5302-8650-62953,2021-03-30,1617112662,Charged,d2x,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3305-9925-4621-57935,2021-03-30,1617115427,Charged,a20s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,,CL
GPA.3315-9236-2319-99865,2021-03-30,1617115999,Charged,d2x,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3391-5021-9604-17427,2021-03-30,1617117279,Charged,G0410WW,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,3.19,0.32,3.51,Maniwaki,QC,J9E1L9,CA
GPA.3389-9140-5544-13164,2021-03-30,1617118458,Charged,merlin,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"1,849.00",351.00,"2,200.00",Quinta Normal,REGIÓN METROPOLITANA,,CL
GPA.3388-5016-4302-14284,2021-03-30,1617126176,Charged,j4primelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3390-6409-0492-49919,2021-03-30,1617129585,Charged,HWVOG,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,AT
GPA.3302-0846-8417-96958,2021-03-30,1617136433,Charged,j4primelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3316-6285-0165-25963,2021-03-30,1617137233,Charged,crownqltechn,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,São Paulo,SP,01316000,BR
GPA.3351-8360-9443-74801,2021-03-30,1617137633,Charged,p3q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,2.49,0.00,2.49,Myrtle Beach,SC,29579,US
GPA.3301-7053-6046-58650,2021-03-30,1617137723,Charged,a71xq,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,VENTURA,CA,93001,US
GPA.3394-4112-4917-81716,2021-03-31,1617158179,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,2.49,0.00,2.49,Manah,,282,OM
GPA.3311-2966-5239-61213,2021-03-31,1617158895,Charged,taimen,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KRW,"2,909.00",291.00,"3,200.00",안산시,경기도,15358,KR
GPA.3397-8639-2435-36328,2021-03-31,1617175169,Charged,a71,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,BE
GPA.3368-0074-6575-27926,2021-03-31,1617184003,Charged,HWMAR,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,49.00,0.00,49.00,,,06996,MX
GPA.3380-0544-5741-37619,2021-03-31,1617202458,Charged,a31,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Arapongas,PR,86707305,BR
GPA.3335-8727-4952-99649,2021-03-31,1617218305,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.01,0.38,2.39,,,,DE
