Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3361-9817-4994-49827,2022-05-15,1652642499,Charged,merlinnfc, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3351-4440-4584-28963,2022-05-15,1652645987,Refund,SG706SH,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,PKR,690.00,0.00,-690.00,Karachi,,71500,PK,,,4992313473829035528,Yes
GPA.3315-7487-5955-53158,2022-05-15,1652649875,Charged,dreamlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3332-5336-8189-41214,2022-05-15,1652657375,Charged,hatch_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AUD,9.99,1.00,10.99,Oatlands,NSW,2117,AU,,,4992313473829035528,Yes
GPA.3360-3729-5923-86419,2022-05-16,1652664178,Refund,b0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SGD,4.19,-0.29,-4.48,,,090042,SG,,,4992313473829035528,Yes
GPA.3359-7547-2810-58711,2022-05-16,1652672326,Charged,2036,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Jalna,Maharashtra,431204,IN,,,4992313473829035528,Yes
GPA.3396-5446-0547-81549,2022-05-16,1652676444,Charged,p3q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.00,4.99,UNINCORPORATED,OR,97124,US,p1y,,4992313473829035528,Yes
GPA.3377-4880-3121-35204,2022-05-16,1652678787,Charged,gts7l,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,THB,257.01,17.99,275.00,เมือง,นครปฐม,73000,TH,,,4992313473829035528,Yes
GPA.3321-4503-3598-73062,2022-05-16,1652680215,Charged,2050,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.55,6.04,PP,,098098,KH,,,4992313473829035528,Yes
GPA.3336-2823-7322-12776..0,2022-05-16,1652687793,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.41,0.68,4.09,,,,FR,p1m,,4992313473829035528,Yes
GPA.3369-9546-6076-59416,2022-05-16,1652694858,Charged,y2s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.35,0.64,6.99,,,,BH,,,4992313473829035528,Yes
GPA.3310-7929-1472-73316,2022-05-16,1652700199,Charged,o1s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,3.91,0.78,4.69,,,,GB,p1y,,4992313473829035528,Yes
GPA.3309-0739-4895-10084,2022-05-16,1652703666,Charged,greatqlte,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.20,3.19,Cherry Hill,NJ,08034,US,,,4992313473829035528,Yes
GPA.3391-6894-7645-15940,2022-05-16,1652703841,Refund,2061,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,-33.33,-199.99,Dnipro,Дніпропетровська область,49100,UA,,,4992313473829035528,Yes
GPA.3356-4498-1496-27625,2022-05-16,1652706467,Charged,K118,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.69,8.18,CHATTANOOGA,TN,37421,US,,,4992313473829035528,Yes
GPA.3358-3218-2229-62430,2022-05-16,1652707904,Charged,raven,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.48,7.97,BRISTOL,CT,06032,US,,,4992313473829035528,Yes
GPA.3347-1204-3956-80303,2022-05-16,1652710413,Charged,willow,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Fortaleza,CE,60870440,BR,,,4992313473829035528,Yes
GPA.3389-0145-0044-01322,2022-05-16,1652711783,Charged,r9q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3302-9106-9074-91705,2022-05-16,1652713065,Charged,merlinnfc,Pro Version -  Monthly Subscription (Live Wallpaper - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,UAH,124.99,25.00,149.99,,,,UA,p1m,,4992313473829035528,Yes
GPA.3349-6913-2157-72533,2022-05-16,1652713417,Charged,gts6lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.50,1.49,7.99,,,,PT,,,4992313473829035528,Yes
GPA.3354-9997-9912-35275,2022-05-16,1652714267,Charged,i9031,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,TZS,"17,000.00",0.00,"17,000.00",Dodoma,,,TZ,,,4992313473829035528,Yes
GPA.3318-0044-6379-35005,2022-05-16,1652715987,Charged,c2s,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,11.45,175.00,บางชัน คลองสามวา,กรุงเทพมหานคร,10510,TH,,,4992313473829035528,Yes
GPA.3304-6290-6395-36648,2022-05-16,1652722799,Charged,J606L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,,4992313473829035528,Yes
GPA.3336-7466-2638-78226,2022-05-16,1652724164,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.49,1.50,8.99,,,,AT,,,4992313473829035528,Yes
GPA.3321-2751-0253-05293,2022-05-16,1652725122,Charged,OnePlus9Pro,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,GR,,,4992313473829035528,Yes
GPA.3303-5698-7110-01696,2022-05-16,1652732811,Charged,K118,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.52,8.01,Omaha,NE,68124,US,,,4992313473829035528,Yes
GPA.3344-8632-4448-06021,2022-05-16,1652736253,Charged,y2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GBP,2.16,0.43,2.59,,,,GB,,,4992313473829035528,Yes
GPA.3305-5702-4146-88699,2022-05-17,1652749560,Charged,J9110, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,إمارة دبيّ,,AE,,,4992313473829035528,Yes
GPA.3338-2596-2677-30033,2022-05-17,1652754029,Charged,hatch_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AUD,9.99,1.00,10.99,,,6430,AU,,,4992313473829035528,Yes
GPA.3356-3537-1494-67714,2022-05-17,1652770627,Charged,rosemary, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3333-1675-3927-13297,2022-05-17,1652770639,Charged,2109,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes
GPA.3308-7544-6851-17325,2022-05-17,1652771722,Refund,beyond2,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CHF,3.60,0.00,-3.60,Schaffhausen,,8200,CH,,,4992313473829035528,Yes
GPA.3381-6184-8516-49089,2022-05-17,1652772901,Charged,a50, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,221,TW,,,4992313473829035528,Yes
GPA.3347-5903-5113-29565,2022-05-17,1652775536,Charged,r0s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.54,0.95,5.49,,,,NL,p1y,,4992313473829035528,Yes
GPA.3396-7301-6339-88524,2022-05-17,1652776608,Charged,rav,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,NL,,,4992313473829035528,Yes
GPA.3336-9951-1256-75572,2022-05-17,1652777041,Charged,p3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3344-6561-1461-58634..0,2022-05-17,1652783637,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.38,0.71,4.09,,,,NL,p1m,,4992313473829035528,Yes
GPA.3385-8483-1106-98325,2022-05-17,1652784839,Charged,a53x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3315-9956-2217-74934,2022-05-17,1652786854,Charged,merlinnfc,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Neuchâtel,,2000,CH,,,4992313473829035528,Yes
GPA.3349-6259-0426-91805,2022-05-17,1652792137,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3342-8383-6411-42748,2022-05-17,1652794243,Charged,r8q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,DKK,18.40,4.60,23.00,,,,DK,,,4992313473829035528,Yes
GPA.3313-3572-6537-71696,2022-05-17,1652794408,Charged,X606X,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,,4992313473829035528,Yes
GPA.3361-7103-1809-61324,2022-05-17,1652795844,Charged,beckham,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Gonçalo do Amarante,RN,59290-701,BR,,,4992313473829035528,Yes
GPA.3340-3833-9756-07478,2022-05-17,1652797180,Charged,HiPadPro,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes
GPA.3322-1781-3037-41498,2022-05-17,1652803453,Charged,HWCLT,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,RON,17.64,3.35,20.99,,,,RO,,,4992313473829035528,Yes
GPA.3375-3023-6203-09594,2022-05-17,1652803649,Charged,j3y17lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3308-1180-1390-29676,2022-05-17,1652806067,Charged,HWVOG,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,4100000,CL,,,4992313473829035528,Yes
GPA.3330-5155-3364-29817,2022-05-17,1652806617,Charged,Viva_H1001_LTE,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,34.71,199.99,,,,CZ,,,4992313473829035528,Yes
GPA.3363-5500-9443-73524,2022-05-17,1652815410,Refund,RMX3191,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,IQD,"5,700.00",0.00,"-5,700.00",Oooo,PPP,,IQ,,,4992313473829035528,Yes
GPA.3344-0965-2146-50322,2022-05-17,1652816346,Charged,d2x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3321-1672-6131-90542,2022-05-17,1652817032,Charged,ocean, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,23182,MX,,,4992313473829035528,Yes
GPA.3349-7627-6642-51184,2022-05-17,1652830658,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.50,7.99,ASBURY PARK,NJ,07753,US,,,4992313473829035528,Yes
GPA.3359-8928-5149-68054,2022-05-17,1652831549,Charged,a71,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Foz do Iguaçu,PR,85858450,BR,,,4992313473829035528,Yes
GPA.3372-4308-3667-26861,2022-05-18,1652833596,Charged,beckham,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Jacareí,SP,12316280,BR,,,4992313473829035528,Yes
GPA.3352-0672-4519-77639,2022-05-18,1652838030,Charged,HWPOT-H, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,2660000,CL,,,4992313473829035528,Yes
GPA.3347-2066-7050-82066,2022-05-18,1652841597,Charged,rammus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes
GPA.3365-7853-7207-99369,2022-05-18,1652853203,Charged,q2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,Bangkok,,,TH,,,4992313473829035528,Yes
GPA.3313-4211-9913-17433,2022-05-18,1652854574,Charged,crownlte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,Pkc,กรุงเทพมหานคร,10900,TH,,,4992313473829035528,Yes
GPA.3360-1049-3576-21635,2022-05-18,1652854885,Charged,t2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3316-0344-4631-17819,2022-05-18,1652857775,Charged,c1s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Badlapur,Maharashtra,421503,IN,,,4992313473829035528,Yes
GPA.3368-4146-3251-19071,2022-05-18,1652860430,Charged,TB2-X30L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PLN,30.89,7.10,37.99,,,,PL,,,4992313473829035528,Yes
GPA.3326-7328-3713-72727,2022-05-18,1652862657,Charged,galahad,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes
GPA.3301-0719-2192-01981,2022-05-18,1652864526,Charged,OnePlusNordCE,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA,,,4992313473829035528,Yes
GPA.3351-7863-1309-94391,2022-05-18,1652864668,Charged,a32x,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes
GPA.3304-5310-6458-14362,2022-05-18,1652865552,Charged,bloomq,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"6,273.00",627.00,"6,900.00",경기,경기도,411-764,KR,p1y,,4992313473829035528,Yes
GPA.3339-7481-9882-60348,2022-05-18,1652866548,Charged,a52xq, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes
GPA.3317-0364-5442-33939,2022-05-18,1652869770,Charged,gt510lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3352-4927-7446-71842,2022-05-18,1652871502,Charged,HWDUB-Q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,QAR,11.00,0.00,11.00,DOHA,,,QA,,,4992313473829035528,Yes
GPA.3364-0990-1137-60978,2022-05-18,1652871892,Charged,x1s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3317-7628-5139-07412,2022-05-18,1652882442,Charged,f2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,,4992313473829035528,Yes
GPA.3386-3632-6006-30168,2022-05-18,1652888885,Charged,r9q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,,4992313473829035528,Yes
GPA.3321-6571-6867-36470,2022-05-18,1652896104,Charged,OP515BL1,removeads (Aesthetic Wallpaper),com.glitter.aesthetic.wallpaper.girlywallpaper.livewallpaper.wallpapervideo,inapp,removeads,INR,220.34,39.66,260.00,Mumbai,Maharashtra,400063,IN,,,4992313473829035528,Yes
GPA.3318-8730-3859-36385,2022-05-18,1652897241,Charged,xcoverpro,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,0.43,0.46,0.89,,,,DE,,,4992313473829035528,Yes
GPA.3353-8643-9787-21339,2022-05-18,1652899906,Charged,nami_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3388-4630-9221-63400,2022-05-18,1652902708,Charged,OP530DL1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NGN,"2,381.40",178.60,"2,560.00",Maiduguri,BORNO,,NG,,,4992313473829035528,Yes
GPA.3390-4575-9114-72208,2022-05-18,1652904363,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,,4992313473829035528,Yes
GPA.3366-0712-7805-95409,2022-05-19,1652918585,Charged,X705F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NZD,10.43,1.56,11.99,,,1061,NZ,,,4992313473829035528,Yes
GPA.3300-1228-8313-89231,2022-05-19,1652935566,Charged,j4primelte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3359-1154-2738-03164,2022-05-19,1652936559,Charged,1904,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,Mount Gambier,SA,5290,AU,,,4992313473829035528,Yes
GPA.3397-4590-0499-20831,2022-05-19,1652937154,Charged,p3s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Hyderabad,Telangana,500001,IN,,,4992313473829035528,Yes
GPA.3394-9863-0970-55364,2022-05-19,1652940401,Charged,p3s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes
GPA.3388-4668-0832-17383..3,2022-05-19,1652940764,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,INR,288.14,51.86,340.00,Mumbai,Maharashtra,400052,IN,,,4992313473829035528,Yes
GPA.3378-8314-0184-43100,2022-05-19,1652940871,Charged,beyond1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Lausanne,,1010,CH,,,4992313473829035528,Yes
GPA.3313-2717-0981-69959,2022-05-19,1652943388,Charged,sweet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,,4992313473829035528,Yes
GPA.3355-2086-5571-77283,2022-05-19,1652952146,Charged,SO-52B, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,270-1423,JP,,,4992313473829035528,Yes
GPA.3367-4100-2010-84120..7,2022-05-19,1652953198,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.38,0.71,4.09,,,,NL,,,4992313473829035528,Yes
GPA.3345-3455-1977-88483,2022-05-19,1652955130,Charged,a53x, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.55,0.94,6.49,,,,LU,,,4992313473829035528,Yes
GPA.3305-9834-6548-53595,2022-05-19,1652955295,Charged,p3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3354-7455-1281-15289,2022-05-19,1652957931,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes
GPA.3313-5627-3391-23063,2022-05-19,1652958493,Charged,Nord,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes
GPA.3396-1549-3035-22821..4,2022-05-19,1652962042,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes
GPA.3305-5915-1666-57284,2022-05-19,1652973394,Charged,a12s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,Wollongong 2500,NSW,2500,AU,,,4992313473829035528,Yes
GPA.3378-6916-3436-38145,2022-05-19,1652973531,Charged,d2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA,,,4992313473829035528,Yes
GPA.3387-8891-8420-58259,2022-05-19,1652977725,Charged,t2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3378-0620-5831-74926,2022-05-19,1652982689,Charged,gtasliteltetmo,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.45,5.94,Houston,TX,77006,US,,,4992313473829035528,Yes
GPA.3320-7367-2242-66768,2022-05-19,1652985473,Charged,TECNO-KE5,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GHS,12.77,2.23,15.00,Nsawam,,,GH,,,4992313473829035528,Yes
GPA.3355-5378-9866-60512,2022-05-19,1652988774,Charged,gta4xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes
