Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3345-8885-9978-89493,2022-11-22,1669150264,Charged,OP4F0BL1, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,GBP,2.91,0.58,3.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3330-3261-7760-88282,2022-11-22,1669156363,Charged,OP4F7FL1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3352-2822-6913-65496,2022-11-22,1669158818,Charged,beyond2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.38,6.37,Marble Hill,MO,63764,US,,,4992313473829035528,Yes,,,
GPA.3345-0407-4673-55339,2022-11-22,1669160872,Charged,z3q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,KRW,"4,545.00",455.00,"5,000.00",,,44466,KR,,,4992313473829035528,Yes,,,
GPA.3370-8918-5588-27343,2022-11-23,1669163506,Refund,kiev,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,-0.32,-4.31,SPRINGFIELD,MO,65804,US,,,4992313473829035528,Yes,,,
GPA.3381-2864-1517-26463,2022-11-23,1669167262,Charged,a52q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,1.64,28.99,,,,MY,,,4992313473829035528,Yes,,,
GPA.3332-9833-6640-35738,2022-11-23,1669183582,Charged,y2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3361-6237-5649-99754,2022-11-23,1669192745,Refund,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,-1.44,-7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3367-6134-1858-21701,2022-11-23,1669208909,Charged,nio,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Várzea Grande,MT,78115150,BR,,,4992313473829035528,Yes,,,
GPA.3368-9635-7475-05494,2022-11-23,1669216212,Charged,spesn,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.70,4.19,,,,AT,,,4992313473829035528,Yes,,,
GPA.3377-0818-5571-37685..2,2022-11-23,1669216772,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3310-1943-2192-35421,2022-11-23,1669224899,Charged,c2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SAR,27.82,4.17,31.99,,,99999,SA,,,4992313473829035528,Yes,,,
GPA.3328-0567-8844-15252,2022-11-23,1669237135,Refund,DPL_sprout,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,SAR,14.77,-2.22,-16.99,,,,SA,,,4992313473829035528,Yes,,,
GPA.3327-0274-1665-71468,2022-11-23,1669240703,Charged,panther,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CAD,7.49,0.97,8.46,Ottawa,ON,K0A 2P0,CA,p1y,,4992313473829035528,Yes,,,
GPA.3343-2351-2649-10954..10,2022-11-23,1669247988,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,Sacramento,CA,95841,US,,,4992313473829035528,Yes,,,
GPA.3399-4220-4874-37388,2022-11-24,1669249153,Charged,gta4xlvewifi,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.36,5.85,Vermilion,OH,44089,US,,,4992313473829035528,Yes,,,
GPA.3374-6648-7818-79541,2022-11-24,1669261070,Charged,gtaxlwifi,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.35,4.34,VASHON,WA,98070,US,,,4992313473829035528,Yes,,,
GPA.3319-0307-5128-28579,2022-11-24,1669269902,Charged,beyond1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,5.91,0.89,6.80,Самарканд,,,UZ,,,4992313473829035528,Yes,,,
GPA.3300-6805-8126-49622,2022-11-24,1669279439,Refund,r8s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,-0.42,-4.59,The Gap,QLD,4061,AU,,,4992313473829035528,Yes,,,
GPA.3327-7366-9891-36268..0,2022-11-24,1669283152,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,,,72120,TH,p1m,,4992313473829035528,Yes,,,
GPA.3310-9882-9190-50326,2022-11-24,1669285321,Charged,c2s,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,EUR,4.54,0.95,5.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3371-2868-9499-94570,2022-11-24,1669291957,Charged,a31,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PEN,23.99,0.00,23.99,,,,PE,,,4992313473829035528,Yes,,,
GPA.3309-3459-3492-43791,2022-11-24,1669293484,Charged,gta3xlwifi,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,NOK,25.60,6.40,32.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3387-3742-9757-62367,2022-11-24,1669297774,Charged,a13ve,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3378-4743-3715-12360,2022-11-24,1669299760,Charged,cattail,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes,,,
GPA.3390-5505-9116-25297,2022-11-24,1669303191,Charged,2110,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"143,000.00",HO CHI MINH,THÀNH PHỐ HỒ CHÍ MINH,70000,VN,,,4992313473829035528,Yes,,,
GPA.3372-8413-3154-70284,2022-11-24,1669307453,Charged,begonia,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",Tibu,NORTE DE SANTANDER,548010,CO,,,4992313473829035528,Yes,,,
GPA.3321-9078-9964-57017,2022-11-24,1669312309,Charged,a13, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.00,0.00,6.00,León,,,AW,,,4992313473829035528,Yes,,,
GPA.3331-5231-2664-78514,2022-11-24,1669314619,Charged,HWANE,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,32575,MX,,,4992313473829035528,Yes,,,
GPA.3359-2759-9224-74072,2022-11-24,1669315159,Charged,cheetah,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.00,5.99,Libby,MT,59923,US,p1y,,4992313473829035528,Yes,,,
GPA.3327-4524-5008-14461..1,2022-11-24,1669315785,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3340-3975-9204-12275,2022-11-24,1669320618,Charged,klte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3327-7288-3393-27902,2022-11-24,1669324803,Charged,dandelion,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,SAR,11.30,1.69,12.99,,,,SA,,,4992313473829035528,Yes,,,
GPA.3315-5009-8161-59745,2022-11-24,1669328789,Charged,alphalm,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.00,5.99,Brookhaven,GA,30329,US,p1y,,4992313473829035528,Yes,,,
GPA.3305-3153-4924-31929,2022-11-24,1669332789,Charged,cheetah,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.31,4.30,Pflugerville,TX,78660,US,p1m,,4992313473829035528,Yes,,,
GPA.3390-3450-6148-08645,2022-11-25,1669355111,Charged,b0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3347-4211-2963-76544..4,2022-11-25,1669357856,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.31,3.80,BROOKLYN,NY,11222,US,p1m,,4992313473829035528,Yes,,,
GPA.3380-2966-7203-16007,2022-11-25,1669368125,Charged,oriole,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes,,,
GPA.3375-5696-1511-65182,2022-11-25,1669371267,Charged,b0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3302-2042-7900-72588,2022-11-25,1669373189,Charged,selene,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,VND,"69,000.00",0.00,"69,000.00",Ho Chi Minh,,,VN,,,4992313473829035528,Yes,,,
GPA.3333-6232-5588-23498,2022-11-25,1669373513,Charged,vili,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3399-8580-8064-98950,2022-11-25,1669373907,Charged,star2lte,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3377-3395-6119-85278,2022-11-25,1669388416,Charged,d2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.77,0.00,5.77,Pointe Noire,,,CG,,,4992313473829035528,Yes,,,
GPA.3338-2798-3718-96482..1,2022-11-25,1669391430,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.33,4.32,Spring,TX,77388,US,p1m,,4992313473829035528,Yes,,,
GPA.3344-5541-3281-54632,2022-11-25,1669406856,Charged,a52sxq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,8014,NZ,,,4992313473829035528,Yes,,,
GPA.3319-0421-2419-44594,2022-11-25,1669414588,Charged,beckham,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.77,0.00,5.77,Ramos Mejía,Buenos Aires,B1704,AR,,,4992313473829035528,Yes,,,
GPA.3310-5723-8972-79721,2022-11-25,1669419681,Charged,a32,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Porto Alegre,RS,91350250,BR,,,4992313473829035528,Yes,,,
GPA.3345-0407-4673-55339,2022-11-26,1669421032,Refund,z3q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,KRW,"4,545.00",-455.00,"-5,000.00",,,44466,KR,,,4992313473829035528,Yes,,,
GPA.3381-2864-1517-26463,2022-11-26,1669427422,Refund,a52q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,27.35,-1.64,-28.99,,,,MY,,,4992313473829035528,Yes,,,
GPA.3359-7751-1193-64503,2022-11-26,1669428114,Charged,c1s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,ประเทศไทย,นครปฐม,73170,TH,,,4992313473829035528,Yes,,,
GPA.3314-8678-2863-52494..3,2022-11-26,1669441590,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,IDR,"50,000.00","5,500.00","55,500.00",,DKI JAKARTA,14250,ID,p1m,,4992313473829035528,Yes,,,
GPA.3335-8722-3436-02194,2022-11-26,1669460143,Charged,OnePlus8T,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EGP,46.99,0.00,46.99,Elseikh Zayed,الجيزة,12588,EG,,,4992313473829035528,Yes,,,
GPA.3307-0998-4514-84417,2022-11-26,1669461765,Charged,Infinix-X606,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NGN,"2,874.42",215.58,"3,090.00",Abuja,FEDERAL CAPITAL TERRITORY,,NG,,,4992313473829035528,Yes,,,
GPA.3395-1136-3279-80224,2022-11-26,1669466718,Charged,2015,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,ZAR,46.95,7.04,53.99,Carolina,,1185,ZA,,,4992313473829035528,Yes,,,
GPA.3325-4988-3778-14115,2022-11-26,1669470801,Charged,ice,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,SK,p1m,,4992313473829035528,Yes,,,
GPA.3385-8551-9719-79831,2022-11-26,1669472143,Charged,bluejay,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,800.00,0.00,800.00,宇都宮市,栃木県,321-0973,JP,p1y,,4992313473829035528,Yes,,,
GPA.3348-8248-9536-12872,2022-11-26,1669473973,Charged,b0s,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.86,0.73,4.59,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3396-9967-2698-60794,2022-11-26,1669488603,Charged,a51,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,Babahoyo,,120511,EC,,,4992313473829035528,Yes,,,
GPA.3349-3234-9935-97887,2022-11-27,1669516710,Charged,2028,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,AUD,5.90,0.59,6.49,,,4815,AU,p1m,,4992313473829035528,Yes,,,
GPA.3358-9674-7886-90845,2022-11-27,1669548643,Charged,OP4F2F,Premium version - Permanently (Crown Heart Photo Editor),com.volio.stickers.heart.crown.camera.photoeditor,inapp,premiumforever,THB,280.37,19.63,300.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3387-0086-8501-90191,2022-11-27,1669554007,Charged,kiev,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,CAD,2.79,0.36,3.15,Barrie,ON,L4N6W9,CA,,,4992313473829035528,Yes,,,
GPA.3324-4519-4464-70549,2022-11-27,1669554648,Charged,r0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.16,1.83,10.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3368-5102-9332-82373..3,2022-11-27,1669558953,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,IDR,"50,000.00","5,500.00","55,500.00",Surabaya,JAWA TIMUR,60112,ID,p1m,,4992313473829035528,Yes,,,
GPA.3390-5505-9116-25297,2022-11-27,1669563350,Refund,2110,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"-143,000.00",HO CHI MINH,THÀNH PHỐ HỒ CHÍ MINH,70000,VN,,,4992313473829035528,Yes,,,
GPA.3336-0617-2032-82828,2022-11-27,1669565982,Charged,beyond1,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,GBP,2.91,0.58,3.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3391-8106-3412-34684,2022-11-27,1669567247,Charged,b4q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.12,0.87,4.99,,,,BE,p1m,,4992313473829035528,Yes,,,
GPA.3375-7940-2556-93154..3,2022-11-27,1669574011,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,JPY,500.00,0.00,500.00,,,196-0001,JP,p1m,,4992313473829035528,Yes,,,
GPA.3359-9893-9889-18348,2022-11-27,1669578224,Charged,a31,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Petrópolis,RJ,25650064,BR,,,4992313473829035528,Yes,,,
GPA.3346-7198-6324-59112,2022-11-27,1669582739,Charged,r8q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.16,1.83,10.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3358-3283-7474-09278,2022-11-27,1669584394,Charged,q4q,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.35,4.34,Brooklyn,NY,11235,US,p1m,,4992313473829035528,Yes,,,
GPA.3327-3966-7523-58162,2022-11-28,1669593820,Charged,t2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Manaus,AM,69041360,BR,,,4992313473829035528,Yes,,,
GPA.3368-9391-9423-21497,2022-11-28,1669600617,Charged,merlin, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Uchumayo,AREQUIPA,04401,PE,,,4992313473829035528,Yes,,,
GPA.3382-7112-3392-91851,2022-11-28,1669606115,Charged,q4q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",동구,대구광역시,701-160,KR,,,4992313473829035528,Yes,,,
GPA.3358-0059-8950-39021,2022-11-28,1669606453,Charged,cheetah,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,北九州市小倉南区,福岡県,8020813,JP,,,4992313473829035528,Yes,,,
GPA.3362-2049-4035-61635..0,2022-11-28,1669610235,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3350-9217-3562-53181,2022-11-28,1669616080,Charged,b0q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,IDR,"139,000.00","15,290.00","154,290.00",,,11480,ID,,,4992313473829035528,Yes,,,
GPA.3387-5689-1036-57376,2022-11-28,1669618654,Charged,itel-W6004,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,NGN,"1,134.88",85.12,"1,220.00",Gombe,,,NG,,,4992313473829035528,Yes,,,
GPA.3374-4281-8700-55085,2022-11-28,1669623934,Charged,SC-56B,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,JPY,800.00,0.00,800.00,,,2300074,JP,p1y,,4992313473829035528,Yes,,,
GPA.3377-3469-6618-18738..10,2022-11-28,1669625457,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.38,0.71,4.09,,,,NL,,,4992313473829035528,Yes,,,
GPA.3347-9610-2921-65747..2,2022-11-28,1669627340,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.09,0.90,4.99,,,,IT,p1m,,4992313473829035528,Yes,,,
GPA.3308-8144-3209-68727,2022-11-28,1669627978,Charged,d2q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TRY,22.03,3.96,25.99,,,,TR,,,4992313473829035528,Yes,,,
GPA.3304-9730-7433-76209,2022-11-28,1669628105,Charged,venus,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes,,,
GPA.3325-0822-9546-88803,2022-11-28,1669628568,Charged,q2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,727.00",773.00,"8,500.00",의정부시,경기도,11813,KR,p1y,,4992313473829035528,Yes,,,
GPA.3324-0629-7473-72174,2022-11-28,1669631251,Charged,beyond2,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3358-0766-1649-12149,2022-11-28,1669636793,Charged,nio,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Campinas,SP,13087010,BR,,,4992313473829035528,Yes,,,
GPA.3305-4371-2448-86362,2022-11-28,1669646963,Charged,a50s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","10,230.00","103,230.00",Surabaya,JAWA TIMUR,60187,ID,,,4992313473829035528,Yes,,,
GPA.3326-1209-3310-70208,2022-11-28,1669651899,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.36,6.35,nicholasville,KY,40356,US,,,4992313473829035528,Yes,,,
GPA.3341-3898-7867-46971,2022-11-28,1669657205,Charged,matissewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3345-2272-6233-33175..0,2022-11-28,1669657426,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.40,4.39,Denham Springs,LA,70706,US,p1m,,4992313473829035528,Yes,,,
GPA.3347-2387-0756-34203,2022-11-28,1669659852,Charged,p3s,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.73,0.36,2.09,,,,BE,,,4992313473829035528,Yes,,,
GPA.3317-8800-1725-67136,2022-11-28,1669661973,Charged,star2lte, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3344-5541-3281-54632,2022-11-28,1669667016,Refund,a52sxq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,-0.65,-4.99,,,8014,NZ,,,4992313473829035528,Yes,,,
GPA.3371-1763-4028-09439,2022-11-28,1669671280,Charged,starlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3385-0685-3613-27418,2022-11-28,1669672037,Charged,HWYAL,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,CZK,66.11,13.88,79.99,,,,CZ,,,4992313473829035528,Yes,,,
