Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3346-9534-3084-24880,2022-10-07,1665151450,Charged,HWVOG,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.23,10.72,Richmond Hill,ON,L4e0b7,CA,,,4992313473829035528,Yes,,,
GPA.3351-9902-6920-62733,2022-10-07,1665152949,Charged,a22x,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3398-4538-4792-21865,2022-10-07,1665156433,Charged,beyond2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,KZT,"2,848.21",341.79,"3,190.00",Достык,ДОСТЫК,,KZ,,,4992313473829035528,Yes,,,
GPA.3387-7252-8660-17894,2022-10-07,1665157074,Charged,sargo,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3373-4168-3800-01099,2022-10-07,1665161076,Charged,joyeuse,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,132.22,27.77,159.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3318-1512-0652-83706,2022-10-07,1665163828,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3345-1669-0389-10824,2022-10-07,1665164954,Charged,herolte,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3361-2400-7470-26753,2022-10-07,1665166600,Charged,gts8p,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,CALLANDS,VA,24537,US,,,4992313473829035528,Yes,,,
GPA.3348-4157-6452-47724,2022-10-07,1665169999,Charged,gts8pwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3350-1933-1969-70907,2022-10-07,1665170463,Charged,c2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,الفنطاس,,,KW,,,4992313473829035528,Yes,,,
GPA.3389-5030-3874-67544,2022-10-07,1665171881,Charged,dedede_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3320-8067-6553-67686,2022-10-07,1665173728,Charged,TB328FU,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3360-8441-6364-74898,2022-10-07,1665175780,Charged,a32,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Adamantina,SP,04824-040,BR,,,4992313473829035528,Yes,,,
GPA.3338-5685-5837-30479,2022-10-08,1665187740,Charged,HONG_KONG, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.60,7.09,LENEXA,KS,66219,US,,,4992313473829035528,Yes,,,
GPA.3397-9662-2187-18404,2022-10-08,1665188199,Refund,denver,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,-0.36,-4.35,PEORIA,IL,61605,US,,,4992313473829035528,Yes,,,
GPA.3381-8627-3168-17012..0,2022-10-08,1665192041,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,SAN FRANCISCO,CA,94109,US,p1m,,4992313473829035528,Yes,,,
GPA.3389-3277-4092-22719,2022-10-08,1665194424,Charged,c1q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"11,818.00","1,182.00","13,000.00",이천시,경기도,467-904,KR,,,4992313473829035528,Yes,,,
GPA.3345-0561-1941-66854,2022-10-08,1665202033,Refund,HWLIO,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,-7.79,-119.00,กรุงเทพ,กรุงเทพมหานคร,10400,TH,,,4992313473829035528,Yes,,,
GPA.3387-4681-3662-42874,2022-10-08,1665213894,Charged,XQ-CT72,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,Christchurch,,8023,NZ,,,4992313473829035528,Yes,,,
GPA.3388-3484-9665-07516,2022-10-08,1665216056,Charged,a3core,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,EUR,11.56,2.43,13.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3329-0122-5730-80968..4,2022-10-08,1665228518,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,LAWRENCEVILLE,GA,30049,US,p1m,,4992313473829035528,Yes,,,
GPA.3378-2457-5011-85024,2022-10-08,1665239214,Refund,hero2lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"-22,500.00",,,763537,CO,,,4992313473829035528,Yes,,,
GPA.3392-2339-3070-79486,2022-10-08,1665242289,Charged,d1,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes,,,
GPA.3301-0349-0283-24410,2022-10-08,1665245875,Charged,p3s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,727.00",773.00,"8,500.00",,,03397,KR,p1y,,4992313473829035528,Yes,,,
GPA.3378-7588-7264-56123,2022-10-08,1665249567,Charged,b0q,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,1.08,14.07,BERNIE,MO,63841,US,,,4992313473829035528,Yes,,,
GPA.3322-1973-1097-90927,2022-10-08,1665250495,Charged,gta8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3323-4831-0201-28551,2022-10-08,1665251999,Charged,OP4C51L1,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,TRY,55.08,9.91,64.99,Akdeniz,ANTALYA,07070,TR,,,4992313473829035528,Yes,,,
GPA.3384-1433-1517-76771,2022-10-08,1665256719,Charged,a32,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,AT,p1m,,4992313473829035528,Yes,,,
GPA.3314-9941-9537-53835,2022-10-08,1665261340,Charged,gta3xlwifi,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,SAVANNAH,GA,31419,US,,,4992313473829035528,Yes,,,
GPA.3347-8534-1327-28167,2022-10-08,1665266571,Charged,a72q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,ILS,30.90,0.00,30.90,עפולה,,,IL,,,4992313473829035528,Yes,,,
GPA.3323-5140-9635-63940,2022-10-08,1665273095,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Locust Grove,GA,30248,US,,,4992313473829035528,Yes,,,
GPA.3317-3919-3860-90101,2022-10-08,1665273175,Charged,gta3xl,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"11,818.00","1,182.00","13,000.00",구로구,서울특별시,08337,KR,,,4992313473829035528,Yes,,,
GPA.3367-9334-9245-72964,2022-10-08,1665273502,Charged,mdh35lm,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,CAMIRA,QLD,4300,AU,,,4992313473829035528,Yes,,,
GPA.3331-7305-0545-56522,2022-10-09,1665276206,Charged,p3s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,ILS,30.90,0.00,30.90,kiryat ono,,55650,IL,,,4992313473829035528,Yes,,,
GPA.3344-4040-1915-97154,2022-10-09,1665277829,Charged,gts8p,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.64,8.13,Phoenix,AZ,85024,US,,,4992313473829035528,Yes,,,
GPA.3307-4576-5390-90807,2022-10-09,1665283702,Charged,denver,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.00,5.49,Marietta,GA,30008,US,,,4992313473829035528,Yes,,,
GPA.3328-1906-2803-38128,2022-10-09,1665286535,Charged,2026,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,SAR,16.51,2.48,18.99,,,45122,SA,p1m,,4992313473829035528,Yes,,,
GPA.3387-0490-8607-43232,2022-10-09,1665287855,Charged,c2q,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,USD,12.99,1.07,14.06,FORT WORTH,TX,76106,US,,,4992313473829035528,Yes,,,
GPA.3301-8807-0233-79593,2022-10-09,1665288873,Charged,S88Pro,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3303-6452-3066-46076,2022-10-09,1665289491,Charged,d1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3399-3697-4637-13077,2022-10-09,1665295216,Charged,a51,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,KZT,"1,776.79",213.21,"1,990.00",Усть-Каменогрск,ВОСТОЧНО КАЗАХСТАНСКАЯ ОБЛАСТЬ,,KZ,,,4992313473829035528,Yes,,,
GPA.3311-9435-1137-16769,2022-10-09,1665300023,Charged,a22x,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,AT,p1m,,4992313473829035528,Yes,,,
GPA.3386-4919-3749-66747,2022-10-09,1665300784,Charged,gtaxlwifi, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3370-2415-1836-60188,2022-10-09,1665301865,Charged,gts7fewifi, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3381-7504-4959-33627,2022-10-09,1665303308,Charged,o1s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CHF,8.80,0.00,8.80,Dietikon,,8953,CH,,,4992313473829035528,Yes,,,
GPA.3376-7268-1600-73209,2022-10-09,1665304518,Charged,a50,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.79,0.80,4.59,,,,NL,p1m,,4992313473829035528,Yes,,,
GPA.3372-7380-3488-94752,2022-10-09,1665308008,Charged,eos,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.91,1.08,5.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3336-9789-8852-27687,2022-10-09,1665308914,Charged,HWVOG,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3376-3358-7010-10796,2022-10-09,1665317825,Charged,gts7lwifi,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,HUF,"1,338.00",361.00,"1,699.00",,,,HU,,,4992313473829035528,Yes,,,
GPA.3355-1823-6474-10151,2022-10-09,1665325888,Charged,a03su,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,Warner Robins,GA,31088,US,,,4992313473829035528,Yes,,,
GPA.3331-1122-1172-70400,2022-10-09,1665326544,Charged,hero2lte,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3394-4914-2016-06132,2022-10-09,1665330233,Charged,beyond2q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.28,4.27,UNINCORPORATED,FL,33896,US,,,4992313473829035528,Yes,,,
GPA.3320-4861-3820-58704,2022-10-09,1665330541,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Sasolburg,,1947,ZA,,,4992313473829035528,Yes,,,
GPA.3398-8475-4839-48323,2022-10-09,1665331846,Charged,beyond1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3361-8383-5467-43766,2022-10-09,1665332798,Charged,a72q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3379-7583-4172-40412,2022-10-09,1665333419,Charged,m12,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3339-2914-5450-15581,2022-10-09,1665334269,Charged,a50,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes,,,
GPA.3366-0915-1141-98408,2022-10-09,1665335996,Charged,gts7xllite,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3377-4824-2616-68018,2022-10-09,1665337034,Charged,HWAGS-Q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,PLN,17.07,3.92,20.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3312-0458-5965-55844,2022-10-09,1665338460,Charged,hero2lte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3323-0902-6089-97929,2022-10-09,1665339685,Charged,a20e,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,EUR,11.47,2.52,13.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3343-5065-2594-76785,2022-10-09,1665343963,Charged,beyond1q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,MCLOUD,OK,74851,US,,,4992313473829035528,Yes,,,
GPA.3342-2992-2696-87768,2022-10-09,1665347421,Charged,a32,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.08,0.00,7.08,Haverstraw,,,DO,,,4992313473829035528,Yes,,,
GPA.3318-5205-7454-42113,2022-10-09,1665350945,Charged,HWMAR, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,36545,MX,,,4992313473829035528,Yes,,,
GPA.3393-4595-7483-24517,2022-10-09,1665351336,Charged,T15,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.22,3.21,HOUSTON,TX,77090,US,,,4992313473829035528,Yes,,,
GPA.3319-6397-3252-28961,2022-10-09,1665354895,Charged,a22x,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,GBP,3.16,0.63,3.79,,,,GB,p1m,,4992313473829035528,Yes,,,
GPA.3305-5652-8502-83971,2022-10-10,1665361171,Charged,OP4F83L1,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,ผักไห่,พระนครศรีอยุธยา,13120,TH,,,4992313473829035528,Yes,,,
GPA.3326-3935-5055-32032,2022-10-10,1665362434,Refund,Z6351O,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,AUD,5.45,-0.54,-5.99,,,2360,AU,,,4992313473829035528,Yes,,,
GPA.3310-8529-8829-78580,2022-10-10,1665366546,Charged,beyondx,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"11,818.00","1,182.00","13,000.00",,,61903,KR,,,4992313473829035528,Yes,,,
GPA.3314-1037-5633-12087,2022-10-10,1665378437,Charged,r0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,MYR,12.25,0.74,12.99,,,47301,MY,,,4992313473829035528,Yes,,,
GPA.3395-1259-2905-87815,2022-10-10,1665388105,Charged,RMX3085L1, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3363-5890-7230-73882,2022-10-10,1665391613,Charged,redfin,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,11.99,1.80,13.79,Sainte-Anne-de-Bellevue,QC,H9X2E4,CA,,,4992313473829035528,Yes,,,
GPA.3344-4132-8200-13602..0,2022-10-10,1665399670,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,ILS,14.00,0.00,14.00,,,,IL,p1m,,4992313473829035528,Yes,,,
GPA.3321-3899-1001-09331,2022-10-10,1665400386,Charged,coral_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3377-8360-8438-04400,2022-10-10,1665403181,Charged,strongbad_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3352-4033-9835-21449,2022-10-10,1665403919,Charged,apollo,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,Jatujak,กรุงเทพมหานคร,10900,TH,,,4992313473829035528,Yes,,,
GPA.3392-6871-2223-74674,2022-10-10,1665405899,Charged,OnePlus7Pro,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Muzaffarnagar,Uttar Pradesh,251001,IN,,,4992313473829035528,Yes,,,
GPA.3315-6643-9440-47632,2022-10-10,1665407152,Charged,caymanlm,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.42,10.91,Maskinongé,QC,J0K1N0,CA,,,4992313473829035528,Yes,,,
GPA.3339-4785-3198-15382,2022-10-10,1665408497,Charged,potter_n,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,SK,,,4992313473829035528,Yes,,,
GPA.3372-8642-7897-61199,2022-10-10,1665414090,Charged,c1s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,TRY,169.48,30.51,199.99,,,07600,TR,,,4992313473829035528,Yes,,,
GPA.3313-8020-0408-45650,2022-10-10,1665419862,Charged,grunt_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.52,8.01,DAVIE,FL,33312,US,,,4992313473829035528,Yes,,,
GPA.3300-2447-8568-51214,2022-10-10,1665421739,Charged,hanoip,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,BRL,21.99,0.00,21.99,Belém,PA,66040033,BR,p1m,,4992313473829035528,Yes,,,
GPA.3398-7805-3978-64830,2022-10-10,1665422397,Charged,m21,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,UAH,70.83,14.16,84.99,Одесса,,65000,UA,,,4992313473829035528,Yes,,,
GPA.3376-5120-8451-31446..1,2022-10-10,1665423481,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,FR,p1m,,4992313473829035528,Yes,,,
GPA.3386-4496-0651-73270,2022-10-10,1665423777,Charged,c2q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.36,6.35,STOWE,VT,05672,US,p1y,,4992313473829035528,Yes,,,
GPA.3371-1708-2219-84875,2022-10-10,1665424863,Charged,b2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,730825,SG,,,4992313473829035528,Yes,,,
GPA.3394-2028-3593-23921,2022-10-10,1665426145,Charged,starqlteue,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3377-1804-1411-18560,2022-10-10,1665426646,Charged,a22,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NOK,55.20,13.80,69.00,,,,NO,p1y,,4992313473829035528,Yes,,,
GPA.3317-8835-1872-92945,2022-10-10,1665429195,Charged,a6plte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3342-9260-9303-31143,2022-10-10,1665430764,Charged,HWVOG,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,67543,MX,,,4992313473829035528,Yes,,,
GPA.3344-4697-9125-95870,2022-10-10,1665432334,Charged,HWANE,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3369-9533-7462-48926,2022-10-10,1665434624,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Printer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,טנא,,9040800,IL,,,4992313473829035528,Yes,,,
GPA.3326-0649-5639-11574,2022-10-10,1665435059,Charged,x1s,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,TWD,63.00,3.00,66.00,,,811,TW,,,4992313473829035528,Yes,,,
GPA.3355-1823-6474-10151,2022-10-10,1665436373,Refund,a03su,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,-2.99,Warner Robins,GA,31088,US,,,4992313473829035528,Yes,,,
