Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3309-5376-1872-28111,2022-12-17,1671286800,Charged,a21s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3363-8852-1391-40176..0,2022-12-17,1671288164,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,SEK,47.20,11.80,59.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3390-8127-7487-88389,2022-12-17,1671295975,Charged,borneo,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.16,3.15,ANTIGO,WI,54409,US,,,4992313473829035528,Yes,,,
GPA.3344-0332-7254-33960,2022-12-17,1671299625,Charged,OP4F83L1,Super Sale Pro Version (Cut Videos - Cut Video Editor),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,INR,93.22,16.78,110.00,इन्दौर,मध्य प्रदेश,452002,IN,,,4992313473829035528,Yes,,,
GPA.3357-3935-5938-28011,2022-12-17,1671311153,Charged,HWCLT,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.87,1.12,6.99,,,,DE,p1y,,4992313473829035528,Yes,,,
GPA.3398-5673-4905-04266,2022-12-17,1671314947,Charged,a72q,Super Sale Pro Version (Cut Videos - Cut Video Editor),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,PEN,4.59,0.00,4.59,San Isidro,GOBIERNO REGIONAL DE LIMA,15076,PE,,,4992313473829035528,Yes,,,
GPA.3384-8709-3702-57315,2022-12-17,1671315345,Charged,gta4xl,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,CLP,"3,445.00",655.00,"4,100.00",,,,CL,p1m,,4992313473829035528,Yes,,,
GPA.3381-6804-3052-60627,2022-12-18,1671328912,Charged,curtana, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,41211,MX,,,4992313473829035528,Yes,,,
GPA.3363-5277-1631-61963,2022-12-18,1671332863,Charged,t2s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.83,1.16,6.99,,,,SK,p1y,,4992313473829035528,Yes,,,
GPA.3363-5277-1631-61963,2022-12-18,1671334015,Refund,t2s,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.83,-1.16,-6.99,,,,SK,p1y,,4992313473829035528,Yes,,,
GPA.3305-3079-4343-41208,2022-12-18,1671336091,Charged,a20,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,,,2093,AU,,,4992313473829035528,Yes,,,
GPA.3365-1828-4752-21752,2022-12-18,1671341367,Charged,c2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,TWD,85.00,4.00,89.00,,,413,TW,,,4992313473829035528,Yes,,,
GPA.3324-1152-9025-44386,2022-12-18,1671344181,Charged,on7xelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,bhatpara,West Bengal,743194,IN,,,4992313473829035528,Yes,,,
GPA.3394-4643-0512-78927,2022-12-18,1671347092,Charged,raven,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.00,5.99,RANCHO SANTA FE,CA,92067,US,p1y,,4992313473829035528,Yes,,,
GPA.3364-4206-5348-75477,2022-12-18,1671347929,Charged,itel-A571W,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,KES,258.62,41.38,300.00,,,40105,KE,,,4992313473829035528,Yes,,,
GPA.3306-1337-8818-12281..0,2022-12-18,1671348443,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,163.55,11.45,175.00,สายไหม,กรุงเทพมหานคร,10220,TH,p1y,,4992313473829035528,Yes,,,
GPA.3322-2086-2519-22286,2022-12-18,1671351473,Charged,b0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,8.93,2.06,10.99,,,,IE,,,4992313473829035528,Yes,,,
GPA.3301-5149-6526-30222,2022-12-18,1671355900,Charged,herolte,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3336-8348-0437-58157,2022-12-18,1671357455,Charged,oriole,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.76,0.33,2.09,,,,DE,,,4992313473829035528,Yes,,,
GPA.3356-3812-9145-48495..1,2022-12-18,1671358035,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.09,0.90,4.99,,,,IT,p1m,,4992313473829035528,Yes,,,
GPA.3362-7908-7698-39789,2022-12-18,1671359961,Charged,r1q,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,THB,116.82,8.18,125.00,เมือง,สุราษฎร์ธานี,84000,TH,,,4992313473829035528,Yes,,,
GPA.3354-2653-3177-19511..0,2022-12-18,1671361447,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.57,0.92,5.49,,,,FR,p1y,,4992313473829035528,Yes,,,
GPA.3330-6150-0046-59042,2022-12-18,1671365270,Charged,b0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.24,1.75,10.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3391-3303-6182-36651,2022-12-18,1671366858,Charged,ASUS_AI2201,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AED,11.42,0.57,11.99,,أبو ظبي,,AE,,,4992313473829035528,Yes,,,
GPA.3381-9838-9800-44133,2022-12-18,1671367630,Charged,d2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,700000,VN,,,4992313473829035528,Yes,,,
GPA.3392-2442-7409-13016,2022-12-18,1671373911,Charged,q4q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,84.11,5.89,90.00,DongMung,กรุงเทพมหานคร,10210,TH,,,4992313473829035528,Yes,,,
GPA.3325-0424-0129-46791,2022-12-18,1671374586,Charged,gta8wifi,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.67,4.19,,,,DE,,,4992313473829035528,Yes,,,
GPA.3309-3840-2651-82845..2,2022-12-18,1671376257,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.24,4.23,WASHINGTON,DC,20002,US,p1m,,4992313473829035528,Yes,,,
GPA.3387-8536-2572-37095..0,2022-12-18,1671385511,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NOK,47.20,11.80,59.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3318-0443-3812-63506..0,2022-12-18,1671388083,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PLN,17.07,3.92,20.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3327-0309-9200-44521,2022-12-18,1671388324,Charged,hiphi,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3398-5331-8397-01687,2022-12-18,1671391033,Charged,HWVOG,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,84.11,5.89,90.00,แม่ริม,เชียงใหม่,50180,TH,,,4992313473829035528,Yes,,,
GPA.3337-0150-1581-59563,2022-12-18,1671396749,Charged,veux,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.78,1.21,6.99,,,,BE,p1y,,4992313473829035528,Yes,,,
GPA.3381-8216-4218-42649,2022-12-18,1671398678,Charged,dream2lte,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,GBP,2.91,0.58,3.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3362-8009-1852-73024,2022-12-18,1671399257,Charged,XQ-AS52,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3353-1543-8534-95939..0,2022-12-18,1671400268,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.38,5.37,Westerville,OH,43082,US,,,4992313473829035528,Yes,,,
GPA.3390-5391-7023-78283,2022-12-19,1671408808,Charged,q4q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.21,3.20,RALEIGH,NC,27616,US,,,4992313473829035528,Yes,,,
GPA.3337-1705-8386-09199,2022-12-19,1671413181,Charged,q2q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Hà Nội,HÀ NỘI,,VN,,,4992313473829035528,Yes,,,
GPA.3305-4960-2001-59870,2022-12-19,1671420185,Charged,beyond2,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,AUD,4.17,0.42,4.59,,,2161,AU,,,4992313473829035528,Yes,,,
GPA.3371-2789-4059-27873,2022-12-19,1671420471,Charged,a51,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Mahbubnagar,Telangana,509001,IN,,,4992313473829035528,Yes,,,
GPA.3341-6808-4574-52602..0,2022-12-19,1671427442,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,4.19,0.80,4.99,,,,DE,p1m,,4992313473829035528,Yes,,,
GPA.3359-0851-3265-00385..4,2022-12-19,1671427498,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,PLN,17.07,3.92,20.99,,,,PL,p1m,,4992313473829035528,Yes,,,
GPA.3388-4668-0832-17383..10,2022-12-19,1671430180,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,INR,288.14,51.86,340.00,Mumbai,Maharashtra,400052,IN,,,4992313473829035528,Yes,,,
GPA.3311-6597-6909-17449,2022-12-19,1671431600,Charged,Armor_X10_Pro,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.76,0.33,2.09,,,,DE,,,4992313473829035528,Yes,,,
GPA.3311-4763-4429-33500,2022-12-19,1671432111,Refund,a12s,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,ZAR,59.12,-8.87,-67.99,Emalahleni,,1049,ZA,,,4992313473829035528,Yes,,,
GPA.3342-3028-3914-37926..0,2022-12-19,1671433072,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,163.55,11.45,175.00,อ.เมือง,อุบลราชธานี,34000,TH,,,4992313473829035528,Yes,,,
GPA.3367-9956-8831-89927,2022-12-19,1671436541,Charged,aruba,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,21355,MX,,,4992313473829035528,Yes,,,
GPA.3366-7040-8902-10015,2022-12-19,1671440430,Charged,lancelot, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3301-6648-3902-13574,2022-12-19,1671446139,Charged,fleur,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.83,1.16,6.99,,,,FR,p1y,,4992313473829035528,Yes,,,
GPA.3396-1549-3035-22821..11,2022-12-19,1671451462,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3337-0718-8159-71247,2022-12-19,1671451498,Charged,a51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Chennai,Tamil Nadu,600028,IN,,,4992313473829035528,Yes,,,
GPA.3301-8032-8007-62315,2022-12-19,1671456587,Charged,OnePlus6T,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3358-3864-4265-86476,2022-12-19,1671456867,Charged,X606F,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3388-2755-7417-90682,2022-12-19,1671457033,Charged,beyond1q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3395-1098-2801-27707,2022-12-19,1671457051,Charged,merlin,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Belo Horizonte,MG,31230070,BR,,,4992313473829035528,Yes,,,
GPA.3312-5691-1887-21889,2022-12-19,1671460651,Charged,a13x,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,11.99,0.60,12.59,Round hill,AB,T0B 3Z0,CA,,,4992313473829035528,Yes,,,
GPA.3351-8969-6968-05374,2022-12-19,1671462035,Charged,b0s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3334-4738-2280-25730,2022-12-19,1671465114,Charged,b0s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3370-5795-8883-58045,2022-12-19,1671466531,Charged,r5q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Rio de Janeiro,RJ,20520-055,BR,,,4992313473829035528,Yes,,,
GPA.3313-3241-8663-50955..0,2022-12-19,1671472618,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.61,0.88,5.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3310-4504-3697-54909,2022-12-19,1671493020,Charged,Irvine_VZW,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.36,6.35,MOUNT PLEASANT,MI,48858,US,,,4992313473829035528,Yes,,,
GPA.3303-0488-5104-87019,2022-12-20,1671506266,Charged,m31,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,,Kerala,,IN,,,4992313473829035528,Yes,,,
GPA.3347-1150-9357-06768,2022-12-20,1671507079,Charged,bbb100,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",Ha Noi,HÀ NỘI,113537,VN,,,4992313473829035528,Yes,,,
GPA.3365-9256-8012-65508,2022-12-20,1671511099,Charged,OnePlus9,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Mumbai,Maharashtra,400064,IN,,,4992313473829035528,Yes,,,
GPA.3372-3606-8224-61151,2022-12-20,1671518304,Charged,a51, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,8.63,0.86,9.49,,,6230,AU,,,4992313473829035528,Yes,,,
GPA.3355-1705-3447-02258,2022-12-20,1671518901,Charged,Cyber_9_Pro,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,FR,p1m,,4992313473829035528,Yes,,,
GPA.3331-1796-0145-24988,2022-12-20,1671520254,Charged,a50,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.76,0.33,2.09,,,,DE,,,4992313473829035528,Yes,,,
GPA.3370-0847-7555-96234,2022-12-20,1671521927,Charged,q2q, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3392-9503-3389-48046,2022-12-20,1671524659,Charged,OP532FL1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes,,,
GPA.3378-6312-6202-59560,2022-12-20,1671526914,Charged,gts7fewifi,No more Ads 4ever (File Viewer: View Documents),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3381-6451-6431-86021..4,2022-12-20,1671533104,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,TRY,58.47,10.52,68.99,,,,TR,p1m,,4992313473829035528,Yes,,,
GPA.3344-9665-5513-44245..0,2022-12-20,1671545848,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.57,0.92,5.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3382-4791-9037-64691,2022-12-20,1671547766,Charged,a13ve,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.56,2.99,,,,PT,,,4992313473829035528,Yes,,,
GPA.3367-7514-7346-53630,2022-12-20,1671552008,Charged,p3s, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3361-2937-1900-30699,2022-12-20,1671552995,Charged,a32,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,ZAR,36.51,5.48,41.99,Heidelberg,,1441,ZA,,,4992313473829035528,Yes,,,
GPA.3389-7832-3913-65436,2022-12-20,1671557820,Charged,o1q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.99,0.49,6.48,HOUSTON,TX,77011,US,p1y,,4992313473829035528,Yes,,,
GPA.3338-0658-6528-97952..1,2022-12-20,1671567760,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,BRL,21.99,0.00,21.99,Ituverava,SP,14500000,BR,p1m,,4992313473829035528,Yes,,,
GPA.3387-6699-7279-19701,2022-12-20,1671571488,Charged,sweet,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3314-5848-2850-88639,2022-12-20,1671572296,Charged,a31,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes,,,
GPA.3341-9119-4530-51260,2022-12-20,1671575294,Charged,gtaxllte, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3359-4722-1498-11015,2022-12-20,1671578996,Charged,HNFNE, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,13328,SA,,,4992313473829035528,Yes,,,
GPA.3347-5613-6553-77608,2022-12-21,1671586772,Charged,2111,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,บางพลี,สมุทรปราการ,10540,TH,p1m,,4992313473829035528,Yes,,,
GPA.3382-0268-2264-04271,2022-12-21,1671592413,Charged,dandelion,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes,,,
GPA.3333-3055-6246-02855,2022-12-21,1671602876,Charged,beyond2,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3342-7548-4602-95532..0,2022-12-21,1671604785,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,RON,22.68,4.31,26.99,,,,RO,,,4992313473829035528,Yes,,,
GPA.3382-2490-1338-82600,2022-12-21,1671608340,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.42,6.41,Kendallville,IN,46755,US,,,4992313473829035528,Yes,,,
GPA.3390-1785-2216-19702..0,2022-12-21,1671609523,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.51,5.50,Tacoma,WA,98405,US,,,4992313473829035528,Yes,,,
GPA.3396-1987-9543-04484,2022-12-21,1671620060,Charged,2109, PDF Reader - Permanent Premium (PDF Tools: PDF Reader - Editor),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,إمارة الشارقةّ,,AE,,,4992313473829035528,Yes,,,
GPA.3371-6635-8413-17705,2022-12-21,1671623430,Charged,light,Remove all Ads forever (Currency & Crypto Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,84.11,5.89,90.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3318-7022-0344-78100,2022-12-21,1671634593,Charged,a10e,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,BATESVILLE,AR,72501,US,,,4992313473829035528,Yes,,,
GPA.3350-0553-0762-78039,2022-12-21,1671635627,Charged,OnePlus8Pro,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.50,2.99,,,,AT,,,4992313473829035528,Yes,,,
GPA.3355-5869-5144-96638,2022-12-21,1671637163,Charged,gtexslte,Remove all ads forever (Big Font: Enlarge font),bigfont.enlargefont.largerfont.changefontsize,inapp,iap_remove_ads_01,THB,61.68,4.32,66.00,,,11110,TH,,,4992313473829035528,Yes,,,
GPA.3352-1495-1113-06445,2022-12-21,1671637963,Charged,curtana,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.83,1.16,6.99,,,,FR,p1y,,4992313473829035528,Yes,,,
GPA.3378-1981-2970-00576,2022-12-21,1671638967,Charged,r9q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.78,1.21,6.99,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3384-7845-7204-60358,2022-12-21,1671640255,Charged,lavender,iapforever (Time Warp Scan - Face Warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CZK,90.90,19.09,109.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3391-5081-9508-98242,2022-12-21,1671642004,Charged,HNCMA-Q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
