Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3391-2095-9719-31318,2022-07-10,1657455877,Charged,OnePlus8T,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Chennai,Tamil Nadu,600005,IN,,,4992313473829035528,Yes,,,
GPA.3327-7888-3573-39246,2022-07-10,1657458027,Charged,SOG03, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,1330042,JP,,,4992313473829035528,Yes,,,
GPA.3348-8854-0674-43951,2022-07-10,1657458290,Charged,t2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,04120,MX,,,4992313473829035528,Yes,,,
GPA.3375-2111-5859-76814,2022-07-10,1657461669,Charged,beyond1,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.57,0.92,5.49,,,,GB,p1y,,4992313473829035528,Yes,,,
GPA.3300-0141-5036-08196,2022-07-10,1657464922,Charged,gta8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,SANTA FE SPRINGS,CA,90602,US,,,4992313473829035528,Yes,,,
GPA.3361-2629-0337-24935,2022-07-10,1657466800,Charged,beyond2,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3386-4150-1383-27922,2022-07-10,1657469262,Refund,a01core, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KES,689.66,-110.34,-800.00,,,,KE,,,4992313473829035528,Yes,,,
GPA.3382-4930-0319-43085,2022-07-10,1657488794,Charged,a52xq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3376-7142-2956-74939,2022-07-11,1657500135,Charged,d2q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.38,5.87,Hoover,AL,35244,US,,,4992313473829035528,Yes,,,
GPA.3374-7896-3651-18076,2022-07-11,1657501729,Charged,b0q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Balneário Camboriú,SC,88330-215,BR,,,4992313473829035528,Yes,,,
GPA.3369-6288-4120-76395,2022-07-11,1657515503,Charged,o1s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3341-8374-1710-68687,2022-07-11,1657526451,Charged,a52sxq, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3348-9152-4306-43691,2022-07-11,1657527529,Charged,OP4C4BL1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,IDR,"109,000.00","11,990.00","120,990.00",,,67156,ID,,,4992313473829035528,Yes,,,
GPA.3331-8795-0558-36911,2022-07-11,1657530351,Charged,a52sxq, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3368-6015-1401-26746,2022-07-11,1657532446,Charged,star2lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3364-6287-0368-92393,2022-07-11,1657541006,Charged,p3s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AED,11.42,0.57,11.99,,,,AE,,,4992313473829035528,Yes,,,
GPA.3371-5002-9027-25645,2022-07-11,1657544646,Charged,b2q,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"10,000.00","1,000.00","11,000.00",,,33333,KR,,,4992313473829035528,Yes,,,
GPA.3356-8003-5889-94208,2022-07-11,1657552659,Charged,a52sxq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3327-8512-8442-50194,2022-07-11,1657559445,Charged,ASUS_I005_1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",Isla de Pascua,Valparaíso,,CL,,,4992313473829035528,Yes,,,
GPA.3319-2262-6808-90465,2022-07-11,1657560349,Charged,a10s,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CLP,"3,109.00",591.00,"3,700.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3300-1422-5986-41149,2022-07-11,1657560537,Charged,evert_n,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3332-1320-6984-34983..6,2022-07-11,1657565152,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,IDR,"56,000.00","6,160.00","62,160.00",,,14240,ID,,,4992313473829035528,Yes,,,
GPA.3344-2539-7156-57153,2022-07-11,1657574060,Charged,star2lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Middelburg,,1055,ZA,,,4992313473829035528,Yes,,,
GPA.3315-3832-8808-16614,2022-07-11,1657574604,Charged,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,KELSEY,CA,95667,US,,,4992313473829035528,Yes,,,
GPA.3302-6536-8693-27567,2022-07-11,1657575619,Charged,gta7lite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3356-0484-1958-45629,2022-07-11,1657578767,Charged,ASUS_X01BD_2,Super Sale Pro Version (Cut Videos - Cut Video Editor),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,MYR,5.18,0.31,5.49,TAWAU,SABAH,91000,MY,,,4992313473829035528,Yes,,,
GPA.3374-4492-1748-50334,2022-07-12,1657585598,Charged,b2q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Linares,N.L.,67700,MX,,,4992313473829035528,Yes,,,
GPA.3302-5414-1347-81088,2022-07-12,1657590823,Charged,OP4847,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,AUD,2.90,0.29,3.19,Tarneit,VIC,3029,AU,,,4992313473829035528,Yes,,,
GPA.3313-9343-2723-11548,2022-07-12,1657605787,Charged,a50,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,10600,TH,,,4992313473829035528,Yes,,,
GPA.3364-2319-3139-98607,2022-07-12,1657607785,Refund,herolte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BGN,9.99,-2.00,-11.99,,,,BG,,,4992313473829035528,Yes,,,
GPA.3340-3968-4749-93948,2022-07-12,1657608028,Charged,x1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Mézières,,1083,CH,,,4992313473829035528,Yes,,,
GPA.3333-5837-9557-28502,2022-07-12,1657611807,Charged,HWWAS-H,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NZD,8.69,1.30,9.99,Christchurch,,8083,NZ,p1y,,4992313473829035528,Yes,,,
GPA.3352-0839-3754-43485,2022-07-12,1657626485,Charged,a51,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3377-9717-1350-37029,2022-07-12,1657627667,Charged,a13,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.27,0.72,3.99,,,,IT,p1m,,4992313473829035528,Yes,,,
GPA.3330-7799-1121-05939,2022-07-12,1657636300,Charged,xcover4lte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,,NZ,,,4992313473829035528,Yes,,,
GPA.3338-4681-7391-69218,2022-07-12,1657638341,Charged,G3_EEA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3364-4924-1874-01115..0,2022-07-12,1657638435,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,CAD,4.89,0.73,5.62,Laval,QC,H7L 1L5,CA,p1m,,4992313473829035528,Yes,,,
GPA.3301-7982-5846-49488,2022-07-12,1657638780,Charged,t2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,Modesto,CA,95350,US,,,4992313473829035528,Yes,,,
GPA.3385-3766-2724-24690,2022-07-12,1657640613,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Gqeberha,,6070,ZA,,,4992313473829035528,Yes,,,
GPA.3371-1235-9029-20773,2022-07-12,1657642126,Charged,OP515BL1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.65,0.64,3.29,,,,FI,,,4992313473829035528,Yes,,,
GPA.3321-8442-2744-77622,2022-07-12,1657645241,Charged,gta4lwifi, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes,,,
GPA.3341-5140-4311-83343,2022-07-12,1657645339,Charged,a03,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São José da Tapera,AL,57445000,BR,,,4992313473829035528,Yes,,,
GPA.3345-0113-5524-71763,2022-07-12,1657645372,Charged,a02q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Boituva,SP,18550000,BR,,,4992313473829035528,Yes,,,
GPA.3363-3558-9727-15336,2022-07-12,1657647485,Charged,OP4EFDL1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,5.11,31.99,,,,RO,,,4992313473829035528,Yes,,,
GPA.3335-5063-1913-72339,2022-07-12,1657651037,Charged,gts4lwifi,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Colombier,,2013,CH,,,4992313473829035528,Yes,,,
GPA.3311-7324-7611-68546,2022-07-12,1657652757,Refund,Austin,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,-0.49,-6.48,RICHARDSON,TX,75082,US,,,4992313473829035528,Yes,,,
GPA.3312-2282-9761-12955,2022-07-12,1657661487,Charged,a12u,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.18,3.17,KALKASKA,MI,49646,US,,,4992313473829035528,Yes,,,
GPA.3321-5203-1103-66620,2022-07-13,1657673615,Charged,z3s,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,AUD,5.45,0.54,5.99,Towradgi,NSW,2518,AU,,,4992313473829035528,Yes,,,
GPA.3320-7051-0906-18198,2022-07-13,1657680414,Charged,a50, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,torreon,COAH.,27000,MX,,,4992313473829035528,Yes,,,
GPA.3300-4484-3516-14128,2022-07-13,1657696360,Charged,HWANE,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3387-3265-4728-92400,2022-07-13,1657699561,Charged,S97Pro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3387-8774-0383-47023,2022-07-13,1657706656,Charged,HWVOG,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PLN,22.76,5.23,27.99,,,,PL,,,4992313473829035528,Yes,,,
GPA.3326-9157-7876-28753,2022-07-13,1657707843,Charged,a50,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Guarulhos,SP,07142490,BR,,,4992313473829035528,Yes,,,
GPA.3345-1853-3248-05042,2022-07-13,1657712711,Charged,Nord,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3348-4051-9436-97082,2022-07-13,1657717109,Charged,dandelion, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3368-2332-3798-46604,2022-07-13,1657717872,Charged,a12s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3337-4195-4723-56023,2022-07-13,1657721877,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,UNINCORPORATED,PA,19380,US,,,4992313473829035528,Yes,,,
GPA.3325-3710-6359-48792,2022-07-13,1657722073,Charged,crownlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","10,230.00","103,230.00",,,13720,ID,,,4992313473829035528,Yes,,,
GPA.3397-1167-3721-59615,2022-07-13,1657722207,Charged,blackjack,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,6000000,CL,,,4992313473829035528,Yes,,,
GPA.3374-4960-0682-04852,2022-07-13,1657727859,Charged,XQ-AT51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,,4992313473829035528,Yes,,,
GPA.3331-5837-5924-65912,2022-07-13,1657729363,Charged,OnePlus8Pro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.65,0.64,3.29,,,,FI,,,4992313473829035528,Yes,,,
GPA.3300-0351-1147-94920,2022-07-13,1657730783,Charged,a50,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,NL,p1y,,4992313473829035528,Yes,,,
GPA.3315-2480-3526-85684,2022-07-13,1657733960,Charged,a12,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes,,,
GPA.3322-5121-8996-64829,2022-07-13,1657736311,Charged,guamp,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CLP,"3,109.00",591.00,"3,700.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3365-2428-5592-32734,2022-07-13,1657744889,Charged,X606F,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CLP,"3,109.00",591.00,"3,700.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3359-1247-8182-26521,2022-07-13,1657748612,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.23,10.72,Toronto,ON,M5M 2T9,CA,,,4992313473829035528,Yes,,,
GPA.3320-9120-4080-26011,2022-07-14,1657766657,Charged,q2q,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.52,8.01,EAGLE CREEK,IN,46214,US,,,4992313473829035528,Yes,,,
GPA.3315-3640-4689-34726,2022-07-14,1657779195,Charged,2109,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,,,40000,TH,,,4992313473829035528,Yes,,,
GPA.3311-8759-6913-74772,2022-07-14,1657779688,Charged,r9s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,אפרת,,90435,IL,,,4992313473829035528,Yes,,,
GPA.3342-5625-7906-36860,2022-07-14,1657792162,Charged,HWVOG, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,,,,KW,,,4992313473829035528,Yes,,,
GPA.3305-1247-9663-77072..5,2022-07-14,1657792621,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,ILS,12.00,0.00,12.00,אריאל,,,IL,,,4992313473829035528,Yes,,,
GPA.3359-9613-8807-32150,2022-07-14,1657795464,Charged,a71, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Wellington,,7655,ZA,,,4992313473829035528,Yes,,,
GPA.3379-0122-5364-77387,2022-07-14,1657797238,Charged,oriole,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3333-2664-5761-05761,2022-07-14,1657820289,Charged,river,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,SAN DIEGO,CA,92172,US,,,4992313473829035528,Yes,,,
GPA.3315-7559-0255-63917,2022-07-14,1657821514,Charged,q2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.23,0.00,7.23,Conakry,,,GN,,,4992313473829035528,Yes,,,
GPA.3360-1447-5054-02573,2022-07-14,1657822133,Charged,a32x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,05033080,BR,,,4992313473829035528,Yes,,,
GPA.3389-6698-7938-43649..6,2022-07-14,1657826077,Charged,,Pro Version -  Monthly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,DKK,25.60,6.40,32.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3393-1176-9123-42455,2022-07-14,1657827703,Charged,CBL, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Pietermaritzburg,,3201,ZA,,,4992313473829035528,Yes,,,
GPA.3392-1002-8515-45615,2022-07-14,1657832390,Charged,joyeuse,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Farroupilha,RS,95180000,BR,,,4992313473829035528,Yes,,,
GPA.3356-8937-0969-31515,2022-07-14,1657832510,Charged,dream2qltesq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.60,6.59,MONTGOMERY,AL,36111,US,,,4992313473829035528,Yes,,,
GPA.3355-9526-9831-85364,2022-07-14,1657832664,Charged,a50,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,CHF,4.80,0.00,4.80,Péry-La Heutte,,2603,CH,,,4992313473829035528,Yes,,,
GPA.3309-7859-2696-84114,2022-07-14,1657841730,Charged,x1s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,23085360,BR,,,4992313473829035528,Yes,,,
GPA.3316-9834-3576-96357,2022-07-15,1657864461,Charged,o1s,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,RON,26.04,4.95,30.99,,,,RO,p1y,,4992313473829035528,Yes,,,
GPA.3321-5790-9955-56148,2022-07-15,1657867731,Charged,star2lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3348-7554-4361-83473,2022-07-15,1657877345,Charged,TECNO-CC9, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CAD,7.99,1.04,9.03,Toronto,ON,M5V 3A6,CA,,,4992313473829035528,Yes,,,
GPA.3349-1972-8774-44955,2022-07-15,1657880322,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.90,0.00,5.90,Neuchâtel,,2000,CH,,,4992313473829035528,Yes,,,
GPA.3353-8111-0991-78109,2022-07-15,1657882132,Charged,c2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.37,0.00,6.37,Maputo Cidade,MAPUTO,,MZ,,,4992313473829035528,Yes,,,
GPA.3373-2269-8260-37203,2022-07-15,1657882146,Charged,c2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3365-9838-8246-21488,2022-07-15,1657887483,Charged,r9q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes,,,
GPA.3334-6487-8688-95927,2022-07-15,1657891092,Charged,a50,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,700000,VN,,,4992313473829035528,Yes,,,
GPA.3313-0404-6068-34546,2022-07-15,1657896289,Charged,rammus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes,,,
GPA.3359-8010-1317-96292,2022-07-15,1657901645,Charged,a12,Premium Version -  Yearly Subscription (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.57,0.92,5.49,,,,GB,p1y,,4992313473829035528,Yes,,,
GPA.3341-6678-1637-61994,2022-07-15,1657902483,Charged,star2lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,,4992313473829035528,Yes,,,
GPA.3391-0325-6129-37780,2022-07-15,1657903075,Charged,caymanslm,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Aparecida de Goiânia,GO,74934680,BR,,,4992313473829035528,Yes,,,
