Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3354-6687-9352-66351,2022-04-15,1650034443,Charged,HWEML,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,DKK,26.40,6.60,33.00,,,,DK,,,4992313473829035528,Yes
GPA.3349-5146-1479-49309,2022-04-15,1650035225,Charged,t2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CLP,"6,975.00","1,325.00","8,300.00",Estación Central,REGIÓN METROPOLITANA,9190134,CL,,,4992313473829035528,Yes
GPA.3376-6928-3673-06746,2022-04-15,1650038908,Charged,HWLYA,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.41,0.68,4.09,,,,FR,p1m,,4992313473829035528,Yes
GPA.3335-3377-0207-45870,2022-04-15,1650041007,Charged,a21s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA,,,4992313473829035528,Yes
GPA.3347-9913-3950-03135,2022-04-15,1650042225,Charged,beyond1,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.52,0.67,4.19,,,,DE,,,4992313473829035528,Yes
GPA.3333-8072-6299-22476,2022-04-15,1650044434,Refund,t2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,NOK,76.00,-19.00,-95.00,,,,NO,,,4992313473829035528,Yes
GPA.3387-4741-1073-90947,2022-04-15,1650045516,Charged,channel,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.21,3.20,BOYNTON BEACH,FL,33437,US,,,4992313473829035528,Yes
GPA.3397-8543-9160-30179,2022-04-15,1650050794,Charged,Tokyo, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,23026,MX,,,4992313473829035528,Yes
GPA.3309-1142-5469-48320,2022-04-15,1650056684,Charged,HWJKM-H, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,88290,MX,,,4992313473829035528,Yes
GPA.3352-2253-2594-26761,2022-04-15,1650058447,Refund,2130,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,-11.45,-175.00,,,48110,TH,,,4992313473829035528,Yes
GPA.3376-5236-4269-01718,2022-04-15,1650060831,Charged,nio,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Abdon Batista,SC,88745-000,BR,,,4992313473829035528,Yes
GPA.3318-8354-6606-30560,2022-04-15,1650065567,Refund,COS,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"-22,500.00",,,111071,CO,,,4992313473829035528,Yes
GPA.3358-1071-9161-98206,2022-04-16,1650069485,Charged,gta4xl,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,1000000,CL,,,4992313473829035528,Yes
GPA.3329-1031-5546-31788,2022-04-16,1650076666,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Broken Arrow,OK,74012,US,,,4992313473829035528,Yes
GPA.3375-1696-9224-32473,2022-04-16,1650078652,Charged,a9y18qlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,COP,"25,500.00",0.00,"25,500.00",,,,CO,,,4992313473829035528,Yes
GPA.3360-2906-7633-54838,2022-04-16,1650082223,Charged,m31,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Nirmal,Telangana,504106,IN,,,4992313473829035528,Yes
GPA.3389-8969-5825-32090,2022-04-16,1650083067,Charged,ASUS_I006D, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,247,TW,,,4992313473829035528,Yes
GPA.3312-5038-0822-69912,2022-04-16,1650085402,Charged,a52sxq,Premium Version Forever - Special Season Sale (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,iapevent,THB,186.92,13.08,200.00,Pakkred,นนทบุรี,11120,TH,,,4992313473829035528,Yes
GPA.3355-3269-9081-72425,2022-04-16,1650086169,Charged,dream2qlteue,Premium Version Forever - Special Season Sale (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,iapevent,CAD,6.99,0.91,7.90,Barrie,ON,L4M 1P9,CA,,,4992313473829035528,Yes
GPA.3374-6767-6656-29785,2022-04-16,1650087652,Charged,q2q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.51,0.00,6.51,Dakar,,,SN,,,4992313473829035528,Yes
GPA.3361-0466-4011-78471,2022-04-16,1650087947,Charged,z3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,haifa,,34677,IL,,,4992313473829035528,Yes
GPA.3351-1488-3696-70060,2022-04-16,1650089798,Charged,a52sxq,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,,4992313473829035528,Yes
GPA.3351-4794-1685-62682,2022-04-16,1650092968,Charged,b0s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,76.00,19.00,95.00,,,,SE,,,4992313473829035528,Yes
GPA.3336-2823-7322-12776,2022-04-16,1650095960,Charged,r1q,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.41,0.68,4.09,,,,FR,p1m,,4992313473829035528,Yes
GPA.3319-3827-7713-93041,2022-04-16,1650096800,Refund,kane_sprout,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,-30.99,Canindé,CE,62700-000,BR,,,4992313473829035528,Yes
GPA.3387-4947-7131-48279,2022-04-16,1650101579,Charged,OP4F57L1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,HUF,"2,440.00",659.00,"3,099.00",,,,HU,,,4992313473829035528,Yes
GPA.3304-8419-7044-30905,2022-04-16,1650107771,Charged,OP4F2F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,TWD,210.00,10.00,220.00,,,906,TW,,,4992313473829035528,Yes
GPA.3330-7168-5127-33530,2022-04-16,1650108492,Charged,gta4lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,HUF,"2,440.00",659.00,"3,099.00",,,,HU,,,4992313473829035528,Yes
GPA.3351-6394-4467-09432,2022-04-16,1650111490,Charged,TB-J616F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,BRL,41.99,0.00,41.99,Vila Velha,ES,29101566,BR,,,4992313473829035528,Yes
GPA.3386-2377-6918-92300,2022-04-16,1650113608,Charged,beyond2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.37,7.86,OAK CREEK,WI,53402,US,,,4992313473829035528,Yes
GPA.3322-3930-1532-16997,2022-04-16,1650121713,Charged,x1q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.43,5.42,E. Patchogue,NY,11772,US,p1y,,4992313473829035528,Yes
GPA.3367-6295-1568-06935,2022-04-16,1650122703,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3393-7708-7992-43106,2022-04-16,1650124699,Charged,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3360-8285-2814-34893,2022-04-16,1650125176,Charged,crosshatch, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.56,7.05,oyster bay,NY,11771,US,,,4992313473829035528,Yes
GPA.3396-1716-2478-49707,2022-04-16,1650130389,Charged,b0q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Hà Nội,,,VN,,,4992313473829035528,Yes
GPA.3383-0690-8644-90168,2022-04-16,1650131230,Charged,p3s,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,EUR,5.41,1.08,6.49,,,,AT,,,4992313473829035528,Yes
GPA.3394-8203-0760-61365,2022-04-16,1650133005,Charged,x1s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,6.24,1.25,7.49,,,,GB,,,4992313473829035528,Yes
GPA.3331-4343-6930-29356,2022-04-16,1650133967,Charged,a53x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,,,5160402,IL,,,4992313473829035528,Yes
GPA.3318-4988-7355-71552,2022-04-16,1650134466,Charged,gta7lite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,BRL,41.99,0.00,41.99,São João de Meriti,RJ,25540-050,BR,,,4992313473829035528,Yes
GPA.3334-6083-0233-90159,2022-04-16,1650138159,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3353-2165-4483-63077,2022-04-16,1650139967,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,الرياض,,,SA,,,4992313473829035528,Yes
GPA.3350-5404-1028-05683,2022-04-16,1650142853,Charged,renoir,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,HKD,58.00,0.00,58.00,,Hong Kong Island,,HK,,,4992313473829035528,Yes
GPA.3302-9138-7683-43912,2022-04-17,1650153658,Charged,a12u,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.28,4.27,CARTHAGE,IN,46176,US,,,4992313473829035528,Yes
GPA.3317-8138-7260-88961,2022-04-17,1650159521,Charged,d1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,541315,SG,,,4992313473829035528,Yes
GPA.3327-1597-7966-45245,2022-04-17,1650164884,Refund,HWPOT-H, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,-20.55,-149.00,CUAUHTEMOC,DISTRITO FEDERAL,06170,MX,,,4992313473829035528,Yes
GPA.3318-7565-3154-14898,2022-04-17,1650168261,Charged,OP4F25L1,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3396-3374-4399-03977,2022-04-17,1650179483,Charged,c2q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",,,47515,KR,,,4992313473829035528,Yes
GPA.3387-5100-8944-57420,2022-04-17,1650181036,Charged,TECNO-CE7j,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GHS,29.79,5.21,35.00,Suhum-ER,,,GH,,,4992313473829035528,Yes
GPA.3320-6160-5698-96014,2022-04-17,1650182212,Charged,OP4F11L1,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3399-2297-7373-44490,2022-04-17,1650182545,Charged,denver,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.28,4.27,MASON CITY,IA,50401,US,,,4992313473829035528,Yes
GPA.3380-1977-6663-79329,2022-04-17,1650186162,Charged,m12,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,MYR,12.25,0.74,12.99,,,,MY,,,4992313473829035528,Yes
GPA.3344-6561-1461-58634,2022-04-17,1650191644,Charged,beyond1,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.38,0.71,4.09,,,,NL,p1m,,4992313473829035528,Yes
GPA.3312-4660-4843-59265..2,2022-04-17,1650193825,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,AUD,5.45,0.54,5.99,Blue haven,NSW,2262,AU,,,4992313473829035528,Yes
GPA.3337-9649-3386-01961,2022-04-17,1650195017,Charged,crownlte,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,THB,163.55,11.45,175.00,Chonburi,,,TH,p1y,,4992313473829035528,Yes
GPA.3364-9697-9614-63537,2022-04-17,1650203817,Charged,a51,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,NL,,,4992313473829035528,Yes
GPA.3321-1132-0037-93514,2022-04-17,1650205773,Charged,beyond1, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,IE,,,4992313473829035528,Yes
GPA.3310-9237-3570-13651,2022-04-17,1650215922,Charged,c2s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Uzwil,,9240,CH,,,4992313473829035528,Yes
GPA.3391-4227-7504-36722,2022-04-17,1650226329,Charged,a20e,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3332-0211-5110-00856,2022-04-17,1650229008,Charged,caymanlm,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,CAD,4.99,0.75,5.74,Shawinigan-Sud,QC,G9P 2T1,CA,,,4992313473829035528,Yes
GPA.3328-7386-6452-55952,2022-04-17,1650235506,Charged,raven,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.35,5.34,Lehi,UT,84043,US,p1y,,4992313473829035528,Yes
GPA.3329-6804-8284-53817,2022-04-17,1650237174,Charged,sofiap,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.19,4.18,UNINCORPORATED,CO,80222,US,,,4992313473829035528,Yes
GPA.3339-2684-2830-80424,2022-04-18,1650258207,Charged,merlin,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,ILS,16.00,0.00,16.00,קרית גת,,82076,IL,p1y,,4992313473829035528,Yes
GPA.3329-1573-8512-94674,2022-04-18,1650262279,Charged,p3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.43,1.56,8.99,,,,NL,,,4992313473829035528,Yes
GPA.3382-0846-9527-82807,2022-04-18,1650268284,Charged,onc,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,UAH,70.83,14.16,84.99,,,,UA,,,4992313473829035528,Yes
GPA.3325-9086-1213-93100,2022-04-18,1650270967,Charged,a32x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3304-7208-9109-83577,2022-04-18,1650275029,Charged,b0s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,SEK,24.80,6.20,31.00,,,,SE,,,4992313473829035528,Yes
GPA.3363-8593-6253-67893..0,2022-04-18,1650279353,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,TRY,38.97,7.02,45.99,Akdeniz,ANTALYA,07600,TR,p1m,,4992313473829035528,Yes
GPA.3371-9676-8689-52803,2022-04-18,1650282871,Charged,greatlte,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,TWD,114.00,6.00,120.00,,,239,TW,,,4992313473829035528,Yes
GPA.3306-1507-0986-13874,2022-04-18,1650287944,Charged,a20, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Brasília,DF,72233004,BR,,,4992313473829035528,Yes
GPA.3354-6687-9352-66351,2022-04-18,1650294244,Refund,HWEML,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,DKK,26.40,-6.60,-33.00,,,,DK,,,4992313473829035528,Yes
GPA.3301-5284-9974-13128,2022-04-18,1650294628,Charged,sweet, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"93,000.00","10,230.00","103,230.00",Tangerang Selatan,Banten,15412,ID,,,4992313473829035528,Yes
GPA.3302-5654-7668-80339,2022-04-18,1650295671,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Santa Luzia do Pará,PA,68734000,BR,,,4992313473829035528,Yes
GPA.3340-6897-8065-28950,2022-04-18,1650295737,Charged,a12s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes
GPA.3336-2241-4630-87111,2022-04-18,1650303376,Charged,x1s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3353-3007-8531-03911,2022-04-18,1650304267,Charged,t2q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.54,7.03,UNINCORPORATED,TX,78666,US,,,4992313473829035528,Yes
GPA.3316-8904-8827-52177,2022-04-18,1650306746,Charged,HWMAR, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.50,0.00,6.50,Pinhel,,,AO,,,4992313473829035528,Yes
GPA.3321-1120-7530-57835,2022-04-18,1650307101,Charged,CPH1853,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,MYR,21.69,1.30,22.99,,,,MY,p1y,,4992313473829035528,Yes
GPA.3322-4578-9751-02010,2022-04-18,1650310305,Charged,a22x,removeads (Aesthetic Wallpaper),com.glitter.aesthetic.wallpaper.girlywallpaper.livewallpaper.wallpapervideo,inapp,removeads,EUR,2.57,0.52,3.09,,,,FR,,,4992313473829035528,Yes
GPA.3397-8543-9160-30179,2022-04-18,1650310594,Refund,Tokyo, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,-20.55,-149.00,,,23026,MX,,,4992313473829035528,Yes
GPA.3329-4002-3624-62893,2022-04-18,1650310703,Charged,d2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3326-3700-9340-95740,2022-04-18,1650313303,Charged,crownqlteue,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.38,4.37,MOBILE,AL,36618,US,,,4992313473829035528,Yes
GPA.3358-1940-3395-57812,2022-04-18,1650315649,Charged,venus,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,,4992313473829035528,Yes
GPA.3344-6851-8093-35194,2022-04-18,1650318682,Charged,curtana, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",San Bernardo,REGIÓN METROPOLITANA DE SANTIAGO,,CL,,,4992313473829035528,Yes
GPA.3345-8544-7849-53322,2022-04-18,1650320410,Charged,HWLYA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3376-5236-4269-01718,2022-04-18,1650320631,Refund,nio,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,-30.99,Abdon Batista,SC,88745-000,BR,,,4992313473829035528,Yes
GPA.3392-9893-2862-48206,2022-04-18,1650325428,Charged,liber, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,07600,MX,,,4992313473829035528,Yes
GPA.3357-0885-9478-84552,2022-04-19,1650326527,Charged,crownqlteue,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.40,5.39,ROCHESTER,NY,14612,US,p1y,,4992313473829035528,Yes
GPA.3360-8087-8535-11330,2022-04-19,1650330704,Charged,j4lte,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Angra dos Reis,RJ,22790-382,BR,,,4992313473829035528,Yes
GPA.3319-1129-4589-65499,2022-04-19,1650337518,Charged,HWCLT,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CLP,"6,975.00","1,325.00","8,300.00",,,,CL,,,4992313473829035528,Yes
GPA.3305-9508-6663-70874,2022-04-19,1650338492,Charged,monet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,1530000,CL,,,4992313473829035528,Yes
GPA.3336-1359-7543-29234,2022-04-19,1650340890,Charged,XQ-BQ72, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,TWD,181.00,9.00,190.00,,,830,TW,,,4992313473829035528,Yes
GPA.3366-7902-9496-66731,2022-04-19,1650341270,Charged,gts7xllite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,VND,"169,000.00",0.00,"169,000.00",,,04000,VN,,,4992313473829035528,Yes
GPA.3346-5541-3139-81966,2022-04-19,1650341631,Charged,y2s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,8320000,CL,,,4992313473829035528,Yes
GPA.3322-8709-1420-23255,2022-04-19,1650343562,Charged,c2s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,NZD,7.82,1.17,8.99,Nelson,,7011,NZ,p1y,,4992313473829035528,Yes
GPA.3388-4668-0832-17383..2,2022-04-19,1650348761,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,INR,288.14,51.86,340.00,Mumbai,Maharashtra,400052,IN,,,4992313473829035528,Yes
