Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3349-9256-0533-01775,2022-03-06,1646540226,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.45,6.94,GAINESVILLE,FL,32601,US,,
GPA.3308-3253-3724-35579,2022-03-06,1646542708,Charged,sofiar, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,SK,,
GPA.3348-6548-7717-41473,2022-03-06,1646543449,Charged,a32,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"89,000.00","8,900.00","97,900.00",Bekasi,JAWA BARAT,17158,ID,,
GPA.3399-5142-0822-93167,2022-03-06,1646558585,Charged,z3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,הרצליה,,4664051,IL,,
GPA.3315-1688-6012-51730,2022-03-06,1646562207,Charged,ginkgo,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,
GPA.3395-1794-9730-98586,2022-03-06,1646568070,Charged,duo2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.47,7.96,BERNARDSTON,MA,01328,US,,
GPA.3364-4291-9676-36825,2022-03-06,1646577572,Charged,a20s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Água Boa,MT,78635000,BR,,
GPA.3327-9324-8685-85282,2022-03-06,1646578356,Charged,t2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3308-5403-4389-46693,2022-03-06,1646578762,Charged,TECNO-CH6, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GHS,40.00,7.00,47.00,Accra,,,GH,,
GPA.3390-6696-3952-16658,2022-03-06,1646579192,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",,,62231,KR,,
GPA.3319-7722-0138-83299,2022-03-06,1646587391,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Борисполь,,08300,UA,,
GPA.3360-9088-0774-10667,2022-03-06,1646593679,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,
GPA.3346-8771-5952-88235,2022-03-06,1646594890,Charged,TECNO-KE7,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,SAR,22.60,3.39,25.99,,,13245,SA,,
GPA.3391-7995-3947-44247,2022-03-06,1646596952,Charged,r7, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3358-2637-3396-44394,2022-03-06,1646609876,Charged,QTAIR7,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,DECATUR,GA,30034,US,,
GPA.3304-4414-2852-08822,2022-03-07,1646611404,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MXN,154.31,24.69,179.00,,,15220,MX,,
GPA.3327-0477-4395-48852,2022-03-07,1646643396,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,AT,,
GPA.3314-3943-6784-24410,2022-03-07,1646644934,Charged,y2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA,,
GPA.3342-9505-7734-64036,2022-03-07,1646650151,Charged,hatch_cheets,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,AUD,7.72,0.77,8.49,,,2031,AU,,
GPA.3312-3597-5933-04758,2022-03-07,1646650214,Charged,p3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.91,1.08,5.99,,,,IT,,
GPA.3356-7304-5450-78211,2022-03-07,1646656477,Charged,surya,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3339-9024-3274-44716,2022-03-07,1646657448,Charged,a12,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3330-2808-3077-36862,2022-03-07,1646658859,Charged,gta8, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,
GPA.3331-2164-2673-63625,2022-03-07,1646661202,Charged,SC-54A, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,4840003,JP,,
GPA.3321-6836-2779-11005,2022-03-07,1646662441,Refund,a6lte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,-5.11,-31.99,,,,RO,,
GPA.3349-4900-4918-88291,2022-03-07,1646664115,Charged,rammus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.44,1.55,7.99,,,,FI,,
GPA.3306-3028-7874-99172,2022-03-07,1646664575,Charged,greatlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,
GPA.3300-4359-6978-88119,2022-03-07,1646664669,Charged,lavender,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Florianópolis,SC,88036260,BR,,
GPA.3335-1494-1168-06960,2022-03-07,1646667297,Charged,a51,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,ES,,
GPA.3331-1742-9451-92740,2022-03-07,1646668734,Charged,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,,-,,HK,,
GPA.3361-6375-9533-24785,2022-03-07,1646669534,Charged,HWMAR, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3358-3912-4947-92537,2022-03-07,1646676163,Charged,gta4lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3355-2125-6876-84007,2022-03-07,1646676878,Charged,beyond2, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3349-3095-5098-02966,2022-03-07,1646683350,Charged,a50,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.95,1.04,5.99,,,,NL,,
GPA.3396-2822-5260-21490,2022-03-07,1646685295,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3392-1953-1834-12320,2022-03-07,1646695927,Charged,gta7litewifi,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.43,0.46,2.89,,,,DE,,
GPA.3376-2008-6117-09843,2022-03-08,1646699030,Charged,a21s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,الدمام,,31952,SA,,
GPA.3342-1492-4559-98005,2022-03-08,1646712689,Charged,sweet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,520909,SG,,
GPA.3375-0352-0584-74867,2022-03-08,1646715005,Charged,p3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3316-3574-6499-98992,2022-03-08,1646717516,Charged,nabu,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3312-1453-0893-80244,2022-03-08,1646723311,Charged,t2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,
GPA.3379-5422-6386-53548,2022-03-08,1646732292,Charged,on5xelte,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,INR,466.10,83.90,550.00,Thiruvananthapuram,Kerala,695010,IN,,
GPA.3347-4504-6576-64365,2022-03-08,1646733577,Charged,HWRNE, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3300-9706-4392-96078,2022-03-08,1646734529,Charged,b0q,"Remove all Ads forever (Currency Convert,Exchange Rate)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.20,3.19,Hobbs,NM,88241,US,,
GPA.3391-5097-6470-70204,2022-03-08,1646737971,Charged,a52q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.32,1.17,6.49,,,,IT,,
GPA.3355-1159-0969-93101,2022-03-08,1646744186,Charged,pine, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,
GPA.3325-5440-0553-65325,2022-03-08,1646753981,Charged,ACTAB1022,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3368-2880-9928-30220,2022-03-08,1646765505,Charged,htc_imedugl,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3348-3198-0362-94146,2022-03-08,1646769214,Charged,y2q,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.25,3.24,COMMERCE,TX,75428,US,,
GPA.3390-1671-6166-08036,2022-03-08,1646769307,Charged,a32,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,7.36,0.63,7.99,,,,MQ,,
GPA.3348-3302-1362-81220,2022-03-08,1646771553,Charged,a50,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,La Chaux-de-Fonds,,2300,CH,,
GPA.3310-5650-3501-25616,2022-03-08,1646779561,Charged,d2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3315-7381-9300-41323,2022-03-08,1646782725,Charged,j7velte,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,THB,210.28,14.72,225.00,กรุงเทพมหานคร,กรุงเทพมหานคร,10230,TH,,
GPA.3338-9514-2064-54859,2022-03-08,1646782794,Charged,HWSTK-HF,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PEN,23.99,0.00,23.99,Pacanga,,,PE,,
GPA.3361-6215-0941-25845,2022-03-09,1646784807,Charged,a21s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São José dos Campos,SP,12230-075,BR,,
GPA.3348-7570-8995-69374,2022-03-09,1646814316,Charged,OP4F1BL1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3366-1531-8716-23731,2022-03-09,1646814454,Charged,r8s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,IE,,
GPA.3306-8685-5790-92709,2022-03-09,1646822548,Charged,crownlte,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,THB,210.28,14.72,225.00,,,18230,TH,,
GPA.3390-1138-8368-82098,2022-03-09,1646823332,Charged,a70q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3322-7029-5871-67837,2022-03-09,1646823527,Charged,a31,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Київ,МІСТО КИЇВ,02091,UA,,
GPA.3347-3761-6522-80652,2022-03-09,1646824945,Charged,SO-53B,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,北九州市八幡西区,福岡県,8060043,JP,,
GPA.3376-9518-8478-84173,2022-03-09,1646828109,Charged,j2corelte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.86,8.35,San Juan,,00929,PR,,
GPA.3398-3700-0491-20874,2022-03-09,1646828323,Charged,gta8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,,CL,,
GPA.3328-6326-6840-79151,2022-03-09,1646834480,Charged,a3core,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,,,,IN,,
GPA.3367-5467-4249-42285,2022-03-09,1646840489,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,
GPA.3354-2970-1479-60127,2022-03-09,1646841236,Charged,merlinnfc,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3370-7905-3901-80871,2022-03-09,1646841765,Charged,r1q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,24157,MX,,
GPA.3337-9011-7186-43032,2022-03-09,1646842531,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AED,27.61,1.38,28.99,,أبو ظبي,,AE,,
GPA.3364-6727-7528-99391,2022-03-09,1646844562,Charged,q2q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,
GPA.3370-5300-4611-51777,2022-03-09,1646848147,Charged,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,Florencio Varela,Buenos Aires,1888,AR,,
GPA.3304-2615-0734-06835,2022-03-09,1646851715,Charged,Infinix-X688B,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.26,0.00,6.26,Maputo,MAPUTO,1200,MZ,,
GPA.3348-0432-5818-80400,2022-03-09,1646853524,Charged,z3s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,RON,25.20,4.79,29.99,,,,RO,,
GPA.3391-4988-5723-42015,2022-03-09,1646866394,Charged,kane_sprout, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3326-7667-4168-89655,2022-03-10,1646910244,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,
GPA.3320-5127-8268-65671,2022-03-10,1646914553,Charged,m31,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.70,0.29,5.99,ثمريت,,,OM,,
GPA.3394-0921-5123-82030,2022-03-10,1646918752,Charged,dreamlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RUB,491.67,98.33,590.00,Москва,Москва,111111,RU,,
GPA.3356-1432-5050-07983,2022-03-10,1646918949,Charged,r8q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Guarulhos,SP,07082290,BR,,
GPA.3302-9715-6818-14038,2022-03-10,1646922190,Charged,gts7l, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,8.63,0.86,9.49,,,5252,AU,,
GPA.3326-0696-0816-48081,2022-03-10,1646926358,Charged,begonia,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.95,1.04,5.99,,,,ES,,
GPA.3325-6564-8293-09979,2022-03-10,1646927451,Charged,a31,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN,,
GPA.3399-6332-1120-44867,2022-03-10,1646928871,Charged,nami_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,
GPA.3356-7006-2329-90069,2022-03-10,1646932854,Charged,beyond0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.58,7.07,NEW YORK,NY,10033,US,,
GPA.3302-6458-8260-20894,2022-03-10,1646934890,Charged,a72q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PEN,29.99,0.00,29.99,Ufjfjffj,,,PE,,
GPA.3379-3954-8582-03959,2022-03-10,1646936526,Charged,a10s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PEN,23.99,0.00,23.99,Lima,,,PE,,
GPA.3303-0381-0516-90841,2022-03-10,1646938350,Charged,J606F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,
GPA.3312-9567-9215-41151,2022-03-10,1646942777,Charged,gta4lwifi, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3327-9802-5550-66202,2022-03-10,1646943806,Charged,b0q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,São Paulo,SP,02245020,BR,,
GPA.3300-7163-7974-33118,2022-03-10,1646946327,Charged,star2lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,New Delhi,Delhi,110008,IN,,
GPA.3307-2388-6739-18254,2022-03-10,1646947981,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,
GPA.3327-5237-2949-17746,2022-03-10,1646948723,Charged,selene,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Kottayam Dist.,Kerala,686121,IN,,
GPA.3322-2019-8470-17135,2022-03-10,1646948766,Charged,java, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,56270,MX,,
GPA.3355-7494-2725-74990,2022-03-10,1646950701,Charged,SLD_sprout, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,
GPA.3338-2158-0457-45964,2022-03-10,1646952061,Charged,W-V755,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3330-7507-4922-39478,2022-03-10,1646954014,Charged,fijisc, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.52,0.00,6.52,Argentina,Buenos Aires,1655,AR,,
GPA.3392-0020-0953-22191,2022-03-11,1646960722,Charged,crownqltechn,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,VND,"139,000.00",0.00,"139,000.00",,,,VN,,
GPA.3320-5868-3935-32321,2022-03-11,1646969320,Charged,p3q,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,USD,5.99,0.56,6.55,Puyallup,WA,98372,US,,
GPA.3380-1386-7297-76019,2022-03-11,1646970907,Charged,gtanotexllte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,210.28,14.72,225.00,กรุงเทพมหานคร,กรุงเทพมหานคร,10900,TH,,
GPA.3370-9552-9885-36471,2022-03-11,1646973181,Charged,greatlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,23.80,1.19,24.99,,أبو ظبي,,AE,,
GPA.3318-7914-7719-87110,2022-03-11,1646977641,Charged,r8s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3369-4045-2118-71424,2022-03-11,1646984990,Charged,b0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3309-5431-7530-88505,2022-03-11,1646989319,Charged,lisa,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3302-1958-3080-19052,2022-03-11,1646993158,Charged,HWEVR,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,,,43300,MY,,
GPA.3347-1027-8972-10010,2022-03-11,1646996330,Charged,star2lte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3388-5489-0266-73721,2022-03-11,1647005117,Charged,a52q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,
