Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3300-2910-7008-85743,2022-06-15,1655313858,Charged,d2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MYR,31.12,1.87,32.99,Ayer Itam,PULAU PINANG,11400,MY,,,4992313473829035528,Yes
GPA.3302-3912-5530-64585,2022-06-15,1655314266,Charged,lmi,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",Bogota,CUN,,CO,,,4992313473829035528,Yes
GPA.3377-2153-1138-22711,2022-06-15,1655315448,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,TYSONS,VA,22182,US,,,4992313473829035528,Yes
GPA.3350-3417-0076-34281,2022-06-15,1655317277,Charged,t2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.86,8.35,Gurabo,,00778,PR,,,4992313473829035528,Yes
GPA.3334-4195-1266-32429,2022-06-15,1655319447,Charged,HWMAR, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,KZN,,3610,ZA,,,4992313473829035528,Yes
GPA.3392-1875-7776-72445,2022-06-15,1655325909,Charged,c2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,ثادق,,,SA,,,4992313473829035528,Yes
GPA.3310-7799-8687-88702,2022-06-15,1655330683,Charged,t2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Teresópolis,RJ,25963690,BR,,,4992313473829035528,Yes
GPA.3371-0066-8591-88880,2022-06-15,1655331409,Charged,p3q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.54,8.03,ALVIN,TX,77546,US,,,4992313473829035528,Yes
GPA.3317-2867-5817-52991..6,2022-06-16,1655341889,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.33,4.32,AURORA,IL,60504,US,,,4992313473829035528,Yes
GPA.3349-3412-1047-01867,2022-06-16,1655343375,Charged,p3q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.52,8.01,BERKLEY,IA,50220,US,,,4992313473829035528,Yes
GPA.3322-9078-1064-30065,2022-06-16,1655349611,Charged,redfin,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,COP,"29,000.00",0.00,"29,000.00",Bogota,CUNDINAMARCA,,CO,,,4992313473829035528,Yes
GPA.3354-8441-0327-24452,2022-06-16,1655349691,Charged,beyond1q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,9.99,1.30,11.29,Courtice,ON,L1E 3H5,CA,,,4992313473829035528,Yes
GPA.3363-7298-9768-89148,2022-06-16,1655349930,Charged,IRM_sprout,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",,,,CL,,,4992313473829035528,Yes
GPA.3373-2935-5282-26971,2022-06-16,1655359147,Charged,river,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,BOISE,ID,83712,US,,,4992313473829035528,Yes
GPA.3397-3324-5252-44234,2022-06-16,1655361023,Charged,apollo,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,BE,p1y,,4992313473829035528,Yes
GPA.3334-9861-6520-53037,2022-06-16,1655365163,Charged,courbet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,534659,SG,,,4992313473829035528,Yes
GPA.3384-6021-3604-48601,2022-06-16,1655376829,Charged,c2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Adlikon,,8106,CH,,,4992313473829035528,Yes
GPA.3370-1886-8704-07476,2022-06-16,1655379311,Charged,a71,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3366-2586-5836-57851,2022-06-16,1655398121,Charged,starlte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes
GPA.3320-2050-9246-18793,2022-06-16,1655398165,Charged,PHANTOM_Z, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NGN,"2,483.72",186.28,"2,670.00",ado ekiti,,360221,NG,,,4992313473829035528,Yes
GPA.3338-8497-1851-55522,2022-06-16,1655401237,Charged,cupid,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes
GPA.3383-8633-2830-02604,2022-06-16,1655405660,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,670154,SG,,,4992313473829035528,Yes
GPA.3306-5026-2757-78433,2022-06-16,1655413026,Charged,a32x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SAR,27.82,4.17,31.99,,,,SA,,,4992313473829035528,Yes
GPA.3393-7812-0161-65459,2022-06-16,1655415398,Charged,a51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EGP,97.99,0.00,97.99,منصور,الدقهلية,,EG,,,4992313473829035528,Yes
GPA.3319-2131-4626-42993,2022-06-17,1655449228,Charged,a52q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Bangalore,Karnataka,560016,IN,,,4992313473829035528,Yes
GPA.3329-6316-5932-80403,2022-06-17,1655450474,Charged,gtaxllte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.27,0.00,7.27,Kinshasa,,,CD,,,4992313473829035528,Yes
GPA.3327-4790-0919-49687,2022-06-17,1655450637,Charged,JudauL, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,2130001,JP,,,4992313473829035528,Yes
GPA.3385-7128-5569-58177,2022-06-17,1655453657,Charged,acexlm,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.37,4.36,KNOXVILLE,TN,37918,US,,,4992313473829035528,Yes
GPA.3352-0614-3252-02087,2022-06-17,1655454677,Charged,OP4EFDL1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Ratnagiri,Maharashtra,415612,IN,,,4992313473829035528,Yes
GPA.3330-5448-6972-79289,2022-06-17,1655455222,Charged,a53x,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",HCMC,,,VN,,,4992313473829035528,Yes
GPA.3358-9014-1890-19498,2022-06-17,1655456793,Charged,caymanslm,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3361-7714-8784-64740,2022-06-17,1655458191,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"143,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3395-5139-9490-50970,2022-06-17,1655461496,Charged,g0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,KRW,"9,000.00",900.00,"9,900.00",용인시,경기도,17049,KR,,,4992313473829035528,Yes
GPA.3384-9662-5858-38779,2022-06-17,1655463807,Charged,beyond2,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,ILS,19.00,0.00,19.00,Am Al F7M,,30010,IL,p1y,,4992313473829035528,Yes
GPA.3377-8948-6175-19042,2022-06-17,1655465889,Charged,r0s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3381-5181-5337-28812,2022-06-17,1655475515,Charged,p3q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.45,7.94,LANSDALE,PA,19446,US,,,4992313473829035528,Yes
GPA.3317-2629-6144-33817,2022-06-17,1655489835,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,,4992313473829035528,Yes
GPA.3338-7482-2087-93750,2022-06-17,1655495625,Charged,a51,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3328-3745-7047-08133,2022-06-17,1655502904,Charged,platina,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Goiânia,GO,74465215,BR,,,4992313473829035528,Yes
GPA.3392-6594-8024-68868,2022-06-17,1655503586,Charged,aruba,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PEN,23.99,0.00,23.99,María Melgar,AREQUIPA,04001,PE,,,4992313473829035528,Yes
GPA.3345-6430-7322-48227,2022-06-17,1655505454,Charged,d2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,SAR,11.30,1.69,12.99,None,,00000,SA,,,4992313473829035528,Yes
GPA.3323-0110-5941-70657,2022-06-18,1655524194,Charged,j7topltetmo,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.00,3.99,MORENO VALLEY,CA,92557,US,,,4992313473829035528,Yes
GPA.3365-9461-2254-95927,2022-06-18,1655530472,Charged,HWVOG,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,350134,SG,,,4992313473829035528,Yes
GPA.3326-0883-6583-30754,2022-06-18,1655533402,Charged,vayu,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes
GPA.3331-4117-9119-42404,2022-06-18,1655533757,Charged,SO-51A, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,3990021,JP,,,4992313473829035528,Yes
GPA.3328-8448-3105-95937,2022-06-18,1655535171,Charged,Infinix-X688B,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GHS,38.30,6.70,45.00,Tema,,,GH,,,4992313473829035528,Yes
GPA.3397-3186-8191-40764,2022-06-18,1655537290,Charged,a71, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3316-5110-2687-99087,2022-06-18,1655546971,Charged,d2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,280.37,19.63,300.00,Chiangmai,เชียงใหม่,50210,TH,,,4992313473829035528,Yes
GPA.3312-8462-9657-34827,2022-06-18,1655548920,Charged,OP52D1L1,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes
GPA.3340-2349-8369-01160,2022-06-18,1655554736,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,MORNINGSIDE,MD,20746,US,,,4992313473829035528,Yes
GPA.3381-8814-5385-25435,2022-06-18,1655554748,Charged,X306F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.27,1.45,8.72,Ivančna Gorica,,,AL,,,4992313473829035528,Yes
GPA.3333-3405-4333-65417,2022-06-18,1655563175,Charged,t2q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,9.99,0.50,10.49,Edmonton,AB,T6W 3M1,CA,,,4992313473829035528,Yes
GPA.3397-2783-2597-80395,2022-06-18,1655569093,Charged,r8q,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.68,8.17,BURR RIDGE,IL,60525,US,,,4992313473829035528,Yes
GPA.3380-9411-1379-73198,2022-06-18,1655571680,Charged,reks_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.41,7.90,EAST TROY,WI,53121,US,,,4992313473829035528,Yes
GPA.3302-3912-5530-64585,2022-06-18,1655574066,Refund,lmi,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"-22,500.00",Bogota,CUN,,CO,,,4992313473829035528,Yes
GPA.3348-5275-1612-84156,2022-06-18,1655574294,Charged,p3q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.45,5.94,EL PASO,TX,79904,US,,,4992313473829035528,Yes
GPA.3385-6112-2295-09590,2022-06-18,1655577841,Charged,a21s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3389-6481-4985-38405,2022-06-18,1655584226,Charged,a53x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes
GPA.3391-5154-9874-76835,2022-06-18,1655588971,Charged,beyond0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.00,5.49,RANCHO CORDOVA,CA,95670,US,p1y,,4992313473829035528,Yes
GPA.3345-8084-4230-15858,2022-06-18,1655590677,Charged,a11q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.21,3.20,HARLAN,IA,51537,US,,,4992313473829035528,Yes
GPA.3320-0326-8355-59352,2022-06-18,1655592246,Charged,g0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,760389,SG,,,4992313473829035528,Yes
GPA.3341-7688-7266-21506,2022-06-18,1655594947,Charged,p3q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.75,7.24,LOIZA,PR,00772,US,,,4992313473829035528,Yes
GPA.3386-2483-2995-07421,2022-06-19,1655598889,Charged,alphalm,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.62,8.11,CARROLLTON,TX,75007,US,,,4992313473829035528,Yes
GPA.3300-0985-9640-09353,2022-06-19,1655602093,Charged,c1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,,NZ,,,4992313473829035528,Yes
GPA.3370-9684-8813-21777,2022-06-19,1655608054,Charged,xcoverpro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,AT,,,4992313473829035528,Yes
GPA.3388-4668-0832-17383..4,2022-06-19,1655619163,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,INR,288.14,51.86,340.00,Mumbai,Maharashtra,400052,IN,,,4992313473829035528,Yes
GPA.3354-6774-0263-76204,2022-06-19,1655624276,Charged,o1s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,3.99,1.00,4.99,,,,FR,,,4992313473829035528,Yes
GPA.3380-1328-3598-50260,2022-06-19,1655627702,Charged,m32,Super Sale Pro Version (Cut Videos - Cut Video Editor),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,ILS,4.10,0.00,4.10,באר שבע,,8455003,IL,,,4992313473829035528,Yes
GPA.3391-8507-7418-77029,2022-06-19,1655629995,Charged,gts8u,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3367-4100-2010-84120..8,2022-06-19,1655631604,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.21,0.68,3.89,,,,NL,,,4992313473829035528,Yes
GPA.3343-9842-8532-54986,2022-06-19,1655633011,Charged,umi,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes
GPA.3305-9655-2276-12050,2022-06-19,1655639100,Charged,amber,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,,4992313473829035528,Yes
GPA.3396-1549-3035-22821..5,2022-06-19,1655640441,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes
GPA.3391-6874-3759-63594,2022-06-19,1655642039,Charged,TECNO-KF6p, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3344-1000-0588-98118,2022-06-19,1655643743,Charged,apollo,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.70,4.19,,,,FR,,,4992313473829035528,Yes
GPA.3397-7919-6118-96913,2022-06-19,1655646137,Charged,a7y18lte,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.57,0.92,5.49,,,,GB,p1y,,4992313473829035528,Yes
GPA.3345-2447-1577-20921,2022-06-19,1655646549,Charged,begonia,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.19,3.18,CHESTERFIELD,MA,01012,US,,,4992313473829035528,Yes
GPA.3397-7919-6118-96913,2022-06-19,1655647293,Refund,a7y18lte,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,GBP,4.57,-0.92,-5.49,,,,GB,p1y,,4992313473829035528,Yes
GPA.3329-4349-1950-68993,2022-06-19,1655654131,Charged,OP4F2F, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,INR,466.10,83.90,550.00,dombivali,Maharashtra,421201,IN,,,4992313473829035528,Yes
GPA.3378-0613-5830-51921,2022-06-19,1655654944,Charged,a52q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",Ñuñoa,REGIÓN METROPOLITANA,,CL,,,4992313473829035528,Yes
GPA.3328-6416-6078-73183,2022-06-19,1655660395,Charged,HWMRD-M1, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,,4992313473829035528,Yes
GPA.3307-1581-3417-41704,2022-06-19,1655670227,Charged,a71, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,140.49,29.50,169.99,,,,CZ,,,4992313473829035528,Yes
GPA.3354-3109-9422-25229,2022-06-19,1655673554,Charged,PAXM30,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,27.99,0.00,27.99,São Gabriel da Cachoeira,AM,69750000,BR,p1y,,4992313473829035528,Yes
GPA.3399-5674-2111-54695,2022-06-19,1655674377,Charged,r8s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,05541-030,BR,,,4992313473829035528,Yes
GPA.3395-2358-3878-89455,2022-06-20,1655694554,Charged,taimen,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.00,5.49,Oregon City,OR,97045,US,p1y,,4992313473829035528,Yes
GPA.3325-7391-3851-42838,2022-06-20,1655704276,Charged,crownlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3374-0922-7126-14895,2022-06-20,1655714257,Charged,OP4F1BL1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,310241,SG,,,4992313473829035528,Yes
GPA.3361-7714-8784-64740,2022-06-20,1655717991,Refund,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"143,000.00",0.00,"-143,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3395-8606-9972-07035,2022-06-20,1655719269,Charged,beyond2,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.16,0.00,6.16,Abidjan,,,CI,,,4992313473829035528,Yes
GPA.3303-0284-2117-30908,2022-06-20,1655720583,Charged,RMX1851,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes
GPA.3379-9540-1784-09874,2022-06-20,1655720648,Charged,OnePlus5T,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT,,,4992313473829035528,Yes
GPA.3377-3988-5831-88605,2022-06-20,1655726258,Charged,lima,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Luís,MA,65055810,BR,,,4992313473829035528,Yes
GPA.3332-9977-6838-57561,2022-06-20,1655728982,Charged,HWEML,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3375-5252-0262-75121,2022-06-20,1655730823,Charged,a52sxq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes
GPA.3302-5105-4006-94492,2022-06-20,1655731051,Charged,OnePlus7T,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.36,1.13,6.49,,,,BE,p1y,,4992313473829035528,Yes
GPA.3371-9824-0418-91490,2022-06-20,1655734126,Charged,raven,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.00,7.49,EUREKA,CA,95503,US,,,4992313473829035528,Yes
GPA.3382-3152-1616-96319,2022-06-20,1655736913,Charged,gts6lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.56,8.05,Palatine,IL,60074,US,,,4992313473829035528,Yes
