Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3326-9005-1284-84870,2021-04-11,1618155494,Charged,HWYAL,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,,,30000,TH
GPA.3366-9031-3640-93081,2021-04-11,1618156887,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,DKK,16.00,4.00,20.00,,,,DK
GPA.3336-7464-2267-84525,2021-04-11,1618166679,Charged,OP4C51L1,Remove all anoying ads (Notes - Notepad - Notes App for Android),owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,IDR,"44,000.00","4,400.00","48,400.00",,,15811,ID
GPA.3385-9490-5093-12204,2021-04-11,1618168701,Charged,a51,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3323-6916-9960-09593,2021-04-12,1618211113,Charged,d1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,5072,AU
GPA.3340-6467-4805-05294,2021-04-12,1618211124,Charged,betalm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3388-6808-1977-56647,2021-04-12,1618215620,Charged,HWELE,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,ES
GPA.3360-7459-5486-77600,2021-04-12,1618220167,Charged,HWLYA,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3362-9085-4989-13778,2021-04-12,1618234483,Charged,kane_sprout,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Barueri,SP,06454080,BR
GPA.3315-8509-7935-30580,2021-04-12,1618235534,Charged,a72q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3322-3095-5831-32834,2021-04-12,1618239402,Charged,HWAGS2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,77.00,0.00,77.00,เขตบางบอน,กรุงเทพมหานคร,10150,TH
GPA.3375-4321-6436-12410,2021-04-12,1618242254,Charged,d2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Ipiaú,BA,45570000,BR
GPA.3390-8817-9601-77667,2021-04-12,1618243815,Charged,a21s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,LKR,575.00,0.00,575.00,S,,,LK
GPA.3339-1829-8672-29039,2021-04-12,1618244316,Charged,a20s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,2.56,0.00,2.56,Lanús Oeste,Buenos Aires,B1824,AR
GPA.3345-1278-1054-70275,2021-04-12,1618250151,Charged,surya,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Porto Alegre,RS,90035-140,BR
GPA.3308-6422-3635-66204,2021-04-13,1618291434,Charged,W-V851,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3371-7736-8810-48774,2021-04-13,1618300914,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,VND,"59,000.00",0.00,"59,000.00",,,,VN
GPA.3337-6105-9510-98530,2021-04-13,1618305543,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"36,000.00","3,600.00","39,600.00",Tangerang Selatan,BANTEN,15318,ID
GPA.3300-7640-9052-20446,2021-04-13,1618328712,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN
GPA.3340-6535-2333-65541,2021-04-13,1618335195,Charged,crownlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,1.91,0.38,2.29,,,,GB
GPA.3342-5682-9827-69092,2021-04-13,1618336180,Charged,H8324,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.07,0.42,2.49,,,,FR
GPA.3398-9626-4814-40549,2021-04-13,1618341519,Charged,a10s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,ZAR,39.12,5.87,44.99,Pretoria,,1181,ZA
GPA.3382-6949-7013-73526,2021-04-13,1618357706,Charged,on5xelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,LKR,575.00,0.00,575.00,Colombo,,,LK
GPA.3302-4374-0113-49271,2021-04-14,1618373152,Charged,HWHRY-HF,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,RUB,190.83,38.17,229.00,Хабаровск,Хабаровский край,680052,RU
GPA.3353-6341-6880-24927,2021-04-14,1618376895,Charged,ASUS_I01WD,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CZK,53.71,11.28,64.99,,,,CZ
GPA.3378-4261-5931-03432,2021-04-14,1618379298,Charged,Hammer_Energy,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3315-7867-7178-58814,2021-04-14,1618389275,Charged,beryllium,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.50,2.59,,,,GR
GPA.3317-3484-6871-69320,2021-04-14,1618390759,Charged,a10s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"36,000.00","3,600.00","39,600.00",Denpasar,BALI,80116,ID
GPA.3331-1056-8462-18859,2021-04-14,1618391107,Charged,G8141,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CHF,2.70,0.00,2.70,Avenches,,1580,CH
GPA.3308-0260-2157-50787,2021-04-14,1618402299,Charged,greatqltechn,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,Kinshasa,,,CD
GPA.3381-6518-7459-70041,2021-04-14,1618402809,Charged,kane_sprout,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Teresina,PI,64000000,BR
GPA.3349-8185-3380-67946,2021-04-14,1618417607,Charged,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.14,0.45,2.59,,,,NL
GPA.3386-5928-0557-01632,2021-04-14,1618419043,Charged,joyeuse,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR
GPA.3369-4259-1814-08436,2021-04-14,1618427516,Charged,bali,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,42.24,6.76,49.00,,,20180,MX
GPA.3365-7554-0544-03815,2021-04-14,1618429560,Charged,d2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,HUF,865.00,234.00,"1,099.00",,,,HU
GPA.3315-1921-9117-25563,2021-04-14,1618429639,Charged,lavender,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3381-5441-2545-05324,2021-04-14,1618430823,Charged,HWBAH2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,1.91,0.38,2.29,,,,GB
GPA.3316-2931-5977-27925,2021-04-14,1618433335,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"9,500.00",0.00,"9,500.00",Villavicencio,META,,CO
GPA.3368-8377-5833-53964,2021-04-14,1618437553,Charged,Nord,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3373-8105-5684-10513,2021-04-15,1618451061,Charged,angelica,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,83110,TH
GPA.3361-6940-9204-73808,2021-04-15,1618458303,Charged,tucana,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Praia Grande,SP,11704-000,BR
GPA.3393-0520-7330-91023,2021-04-15,1618476465,Charged,beryllium,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,186.44,33.56,220.00,bangalore,Karnataka,560078,IN
GPA.3323-9523-5230-29214,2021-04-15,1618495319,Charged,sofiar,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",,,1000000,CL
GPA.3300-2694-7128-73232,2021-04-15,1618500691,Charged,klte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CHF,2.40,0.00,2.40,Vernayaz,,1904,CH
GPA.3390-8817-9601-77667,2021-04-15,1618503615,Refund,a21s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,LKR,575.00,0.00,-575.00,S,,,LK
GPA.3367-9653-4002-07429,2021-04-15,1618507663,Charged,lancelot,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",Chillan,VIII REGIÓN DEL BIOBÍO,3780000,CL
GPA.3374-7150-8640-28692,2021-04-15,1618513791,Charged,HWLYA,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,Quito,,,EC
GPA.3362-2917-9161-08677,2021-04-16,1618533743,Charged,c2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,小平市花小金井南町,東京都,1870003,JP
GPA.3332-6188-2432-89478,2021-04-16,1618535576,Charged,dreamlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",coyaique,NOVENA REGIÓN DE LA ARAUCANÍA,8434057,CL
GPA.3358-7464-7788-50246,2021-04-16,1618537371,Charged,surya,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,THB,78.00,0.00,78.00,,,10550,TH
GPA.3308-6422-3635-66204,2021-04-16,1618551234,Refund,W-V851,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,-0.47,-2.59,,,,IT
GPA.3323-1387-2026-22752,2021-04-16,1618573048,Charged,starqltechn,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Guaratinguetá,SP,12516-190,BR
GPA.3311-9514-2073-57973,2021-04-16,1618577720,Charged,dreamlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3311-9514-2073-57973,2021-04-16,1618581232,Refund,dreamlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,-0.47,-2.59,,,,IT
GPA.3327-7116-0173-15781,2021-04-16,1618581418,Charged,mdh15lm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Abdon Batista,SC,89084382,BR
GPA.3355-2772-8037-52671,2021-04-16,1618586541,Charged,guamp,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3305-7435-3113-82171,2021-04-16,1618587885,Charged,r8q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,ES
GPA.3315-1307-0238-33025,2021-04-16,1618589462,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,,TH
GPA.3377-4710-9006-86180,2021-04-16,1618594413,Charged,ginkgo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"9,500.00",0.00,"9,500.00",Bogota,BOGOTA,,CO
GPA.3300-8701-9934-08642,2021-04-16,1618598406,Charged,a10e,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.21,3.20,Windsor,NC,27983,US
GPA.3391-3338-6458-13115,2021-04-16,1618601662,Charged,y2s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3331-8180-1732-39966,2021-04-16,1618602144,Charged,sofiar,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,São Pedro da Aldeia,RJ,28940615,BR
GPA.3392-4380-5102-80591,2021-04-16,1618611114,Charged,j4primelte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GBP,2.24,0.45,2.69,,,,GB
GPA.3390-9342-8994-87560,2021-04-17,1618635087,Charged,a50,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,BRL,15.99,0.00,15.99,Adamantina,SP,01546-100,BR
GPA.3388-4593-7689-63488,2021-04-17,1618638537,Charged,timelm,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,TWD,84.00,4.00,88.00,板橋區,新北市,220,TW
GPA.3315-7867-7178-58814,2021-04-17,1618649075,Refund,beryllium,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,-0.50,-2.59,,,,GR
GPA.3374-6545-8410-35422,2021-04-17,1618657378,Charged,HWCLT,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,90.00,0.00,90.00,,,18160,TH
GPA.3356-0809-3688-47118,2021-04-17,1618658633,Charged,a50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,ES
GPA.3364-7931-0874-55440,2021-04-17,1618665487,Charged,a41,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.07,0.42,2.49,,,,FR
GPA.3313-2065-1775-10714,2021-04-17,1618671919,Charged,willow,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.12,0.47,2.59,,,,IT
GPA.3349-8185-3380-67946,2021-04-17,1618677407,Refund,a21s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.14,-0.45,-2.59,,,,NL
GPA.3386-0942-8212-84060,2021-04-17,1618683565,Charged,dreamlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,DKK,18.40,4.60,23.00,,,,DK
GPA.3364-2147-6385-82463,2021-04-17,1618693437,Charged,WP6,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BGN,4.16,0.83,4.99,,,,BG
GPA.3362-2323-1474-46134,2021-04-18,1618727608,Charged,OP4863,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,65000,TH
GPA.3303-9196-3657-93079,2021-04-18,1618728196,Charged,a70q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.01,0.38,2.39,,,,DE
GPA.3353-3938-3288-38822,2021-04-18,1618728425,Charged,crownlte,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.00,2.99,CORONADO,CA,92118,US
GPA.3341-7902-6240-09735,2021-04-18,1618747651,Charged,HWCLT,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.09,0.50,2.59,,,,GR
GPA.3323-8925-3720-83981,2021-04-18,1618754589,Charged,merlin,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"1,849.00",351.00,"2,200.00",Antofagasta,Antofagasta,8330091,CL
GPA.3391-3198-9653-10854,2021-04-18,1618755696,Charged,a31,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Recife,PE,50930000,BR
GPA.3319-3161-0932-08282,2021-04-18,1618768365,Charged,a20,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,Banglamung,ชลบุรี,20150,TH
GPA.3345-6829-7265-58029,2021-04-18,1618769895,Charged,HWVOG,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.14,0.45,2.59,,,,NL
GPA.3399-8597-8135-12563,2021-04-18,1618774522,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,AT
GPA.3337-9537-0307-05729,2021-04-18,1618781521,Charged,a10s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CLP,"2,185.00",415.00,"2,600.00",,,,CL
GPA.3368-7066-2512-28414,2021-04-18,1618782865,Charged,OnePlus6T,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,0.43,2.49,,,,NL
GPA.3379-6064-2199-81491,2021-04-19,1618796227,Charged,OP4C7D,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,70110,TH
GPA.3371-5662-7221-19310,2021-04-19,1618801290,Charged,OnePlus5,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.16,0.43,2.59,,,,FR
GPA.3361-3724-2354-49080,2021-04-19,1618808398,Charged,ASUS_X01BD_1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"9,500.00",0.00,"9,500.00",cali,VALLE DEL CAUCA,,CO
GPA.3372-2481-5460-01744,2021-04-19,1618830924,Charged,PDA_sprout,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SEK,25.60,6.40,32.00,,,,SE
GPA.3377-8691-6437-98215,2021-04-19,1618831473,Charged,heroqlteue,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CAD,3.79,0.00,3.79,Big Ridge,NS,B1K1X9,CA
GPA.3338-2732-5131-08885,2021-04-19,1618831824,Charged,d2s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Recife,PE,51030340,BR
GPA.3364-8557-4374-02074,2021-04-19,1618837581,Charged,HWKSA-M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,RUB,224.17,44.83,269.00,Томская,Томская область,636780,RU
GPA.3354-1825-0082-02474,2021-04-19,1618838029,Charged,acexlm,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,2.49,0.00,2.49,Irmo,SC,29063,US
GPA.3368-8230-9315-18513,2021-04-19,1618843060,Charged,OP4B80L1,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TWD,84.00,4.00,88.00,,,50004,TW
GPA.3361-9605-8923-09204,2021-04-19,1618846670,Charged,j6primelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Uberlândia,MG,38400-094,BR
GPA.3313-8620-0630-06548,2021-04-19,1618850146,Charged,m51,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Pindobaçu,BA,44770000,BR
GPA.3343-9621-7132-01911,2021-04-19,1618851531,Charged,a30s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Rio de Janeiro,RJ,20271-203,BR
GPA.3380-9434-1758-20692,2021-04-19,1618854214,Charged,beyond0,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Brasília,DF,72225-273,BR
GPA.3325-8284-5009-53465,2021-04-20,1618900864,Charged,a3ulte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,1.91,0.38,2.29,,,,GB
GPA.3325-6521-3804-18036,2021-04-20,1618910639,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,9.56,1.43,10.99,Jeddah,,23452,SA
GPA.3361-9436-1354-27730,2021-04-20,1618926738,Charged,a20,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,3.45,0.34,3.79,,,5109,AU
GPA.3378-4856-9677-62255,2021-04-20,1618927615,Charged,beyond2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.09,0.40,2.49,,,,DE
GPA.3355-6927-3680-69336,2021-04-20,1618930748,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SEK,21.60,5.40,27.00,,,,SE
GPA.3396-8601-4008-18063,2021-04-20,1618931816,Charged,HWMAR,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,10500,MX
GPA.3354-5689-0991-74878,2021-04-21,1618967369,Charged,SH-02M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,6250080,JP
GPA.3352-8221-8682-47935,2021-04-21,1618970598,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Londrina,PR,86015-640,BR
GPA.3306-2795-6380-15714,2021-04-21,1618970674,Charged,merlin,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"1,933.00",367.00,"2,300.00",Santiago,REGIÓN METROPOLITANA,8800490,CL
GPA.3374-0511-7989-67480,2021-04-21,1619002097,Charged,YT-X705F,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.11,0.48,2.59,,,,PT
